	contamination	data	f1_macro	in_f1	in_prec	in_rec	inlier_classes	labeled_data	n_oe	out_f1	out_prec	out_rec	outlier_classes	seed	test_size	use_ivis
175	0.16666666666666666	test	0.45454545454545453	0.9090909090909091	0.8333333333333334	1.0	[1]	1.0	0.0	0.0	0.0	0.0	[15]	42.0	0.2	1.0
176	0.16666666666666666	train	0.9807653776798237	0.9937888198757764	0.9876543209876543	1.0	[1]	1.0	0.0	0.967741935483871	1.0	0.9375	[15]	43.0	0.2	1.0
177	0.16666666666666666	test	0.45454545454545453	0.9090909090909091	0.8333333333333334	1.0	[1]	1.0	0.0	0.0	0.0	0.0	[15]	43.0	0.2	1.0
178	0.16666666666666666	train	1.0	1.0	1.0	1.0	[1]	1.0	0.0	1.0	1.0	1.0	[15]	44.0	0.2	1.0
179	0.16666666666666666	test	0.45454545454545453	0.9090909090909091	0.8333333333333334	1.0	[1]	1.0	0.0	0.0	0.0	0.0	[15]	44.0	0.2	1.0
180	0.16666666666666666	train	1.0	1.0	1.0	1.0	[2]	1.0	0.0	1.0	1.0	1.0	[0]	42.0	0.2	1.0
181	0.16666666666666666	test	0.45454545454545453	0.9090909090909091	0.8333333333333334	1.0	[2]	1.0	0.0	0.0	0.0	0.0	[0]	42.0	0.2	1.0
182	0.16666666666666666	train	1.0	1.0	1.0	1.0	[2]	1.0	0.0	1.0	1.0	1.0	[0]	43.0	0.2	1.0
183	0.16666666666666666	test	0.45454545454545453	0.9090909090909091	0.8333333333333334	1.0	[2]	1.0	0.0	0.0	0.0	0.0	[0]	43.0	0.2	1.0
184	0.16666666666666666	train	1.0	1.0	1.0	1.0	[2]	1.0	0.0	1.0	1.0	1.0	[0]	44.0	0.2	1.0
185	0.16666666666666666	test	0.45454545454545453	0.9090909090909091	0.8333333333333334	1.0	[2]	1.0	0.0	0.0	0.0	0.0	[0]	44.0	0.2	1.0
186	0.16666666666666666	train	1.0	1.0	1.0	1.0	[2]	1.0	0.0	1.0	1.0	1.0	[1]	42.0	0.2	1.0
187	0.16666666666666666	test	0.45454545454545453	0.9090909090909091	0.8333333333333334	1.0	[2]	1.0	0.0	0.0	0.0	0.0	[1]	42.0	0.2	1.0
188	0.16666666666666666	train	1.0	1.0	1.0	1.0	[2]	1.0	0.0	1.0	1.0	1.0	[1]	43.0	0.2	1.0
189	0.16666666666666666	test	0.45454545454545453	0.9090909090909091	0.8333333333333334	1.0	[2]	1.0	0.0	0.0	0.0	0.0	[1]	43.0	0.2	1.0
190	0.16666666666666666	train	1.0	1.0	1.0	1.0	[2]	1.0	0.0	1.0	1.0	1.0	[1]	44.0	0.2	1.0
191	0.16666666666666666	test	0.45454545454545453	0.9090909090909091	0.8333333333333334	1.0	[2]	1.0	0.0	0.0	0.0	0.0	[1]	44.0	0.2	1.0
192	0.16666666666666666	train	1.0	1.0	1.0	1.0	[2]	1.0	0.0	1.0	1.0	1.0	[3]	42.0	0.2	1.0
193	0.16666666666666666	test	1.0	1.0	1.0	1.0	[2]	1.0	0.0	1.0	1.0	1.0	[3]	42.0	0.2	1.0
194	0.16666666666666666	train	1.0	1.0	1.0	1.0	[2]	1.0	0.0	1.0	1.0	1.0	[3]	43.0	0.2	1.0
195	0.16666666666666666	test	1.0	1.0	1.0	1.0	[2]	1.0	0.0	1.0	1.0	1.0	[3]	43.0	0.2	1.0
196	0.16666666666666666	train	1.0	1.0	1.0	1.0	[2]	1.0	0.0	1.0	1.0	1.0	[3]	44.0	0.2	1.0
197	0.16666666666666666	test	0.8095238095238095	0.9523809523809523	0.9090909090909091	1.0	[2]	1.0	0.0	0.6666666666666666	1.0	0.5	[3]	44.0	0.2	1.0
198	0.16666666666666666	train	1.0	1.0	1.0	1.0	[2]	1.0	0.0	1.0	1.0	1.0	[4]	42.0	0.2	1.0
199	0.16666666666666666	test	0.9163763066202091	0.975609756097561	0.9523809523809523	1.0	[2]	1.0	0.0	0.8571428571428571	1.0	0.75	[4]	42.0	0.2	1.0
200	0.16666666666666666	train	1.0	1.0	1.0	1.0	[2]	1.0	0.0	1.0	1.0	1.0	[4]	43.0	0.2	1.0
201	0.16666666666666666	test	1.0	1.0	1.0	1.0	[2]	1.0	0.0	1.0	1.0	1.0	[4]	43.0	0.2	1.0
202	0.16666666666666666	train	1.0	1.0	1.0	1.0	[2]	1.0	0.0	1.0	1.0	1.0	[4]	44.0	0.2	1.0
203	0.16666666666666666	test	0.9163763066202091	0.975609756097561	0.9523809523809523	1.0	[2]	1.0	0.0	0.8571428571428571	1.0	0.75	[4]	44.0	0.2	1.0
204	0.16666666666666666	train	1.0	1.0	1.0	1.0	[2]	1.0	0.0	1.0	1.0	1.0	[5]	42.0	0.2	1.0
205	0.16666666666666666	test	1.0	1.0	1.0	1.0	[2]	1.0	0.0	1.0	1.0	1.0	[5]	42.0	0.2	1.0
206	0.16666666666666666	train	1.0	1.0	1.0	1.0	[2]	1.0	0.0	1.0	1.0	1.0	[5]	43.0	0.2	1.0
207	0.16666666666666666	test	0.9163763066202091	0.975609756097561	0.9523809523809523	1.0	[2]	1.0	0.0	0.8571428571428571	1.0	0.75	[5]	43.0	0.2	1.0
208	0.16666666666666666	train	1.0	1.0	1.0	1.0	[2]	1.0	0.0	1.0	1.0	1.0	[5]	44.0	0.2	1.0
209	0.16666666666666666	test	0.9163763066202091	0.975609756097561	0.9523809523809523	1.0	[2]	1.0	0.0	0.8571428571428571	1.0	0.75	[5]	44.0	0.2	1.0
210	0.16666666666666666	train	1.0	1.0	1.0	1.0	[2]	1.0	0.0	1.0	1.0	1.0	[6]	42.0	0.2	1.0
211	0.16666666666666666	test	0.8095238095238095	0.9523809523809523	0.9090909090909091	1.0	[2]	1.0	0.0	0.6666666666666666	1.0	0.5	[6]	42.0	0.2	1.0
212	0.16666666666666666	train	1.0	1.0	1.0	1.0	[2]	1.0	0.0	1.0	1.0	1.0	[6]	43.0	0.2	1.0
213	0.16666666666666666	test	0.9163763066202091	0.975609756097561	0.9523809523809523	1.0	[2]	1.0	0.0	0.8571428571428571	1.0	0.75	[6]	43.0	0.2	1.0
214	0.16666666666666666	train	1.0	1.0	1.0	1.0	[2]	1.0	0.0	1.0	1.0	1.0	[6]	44.0	0.2	1.0
215	0.16666666666666666	test	1.0	1.0	1.0	1.0	[2]	1.0	0.0	1.0	1.0	1.0	[6]	44.0	0.2	1.0
216	0.16666666666666666	train	1.0	1.0	1.0	1.0	[2]	1.0	0.0	1.0	1.0	1.0	[7]	42.0	0.2	1.0
217	0.16666666666666666	test	0.9163763066202091	0.975609756097561	0.9523809523809523	1.0	[2]	1.0	0.0	0.8571428571428571	1.0	0.75	[7]	42.0	0.2	1.0
218	0.16666666666666666	train	1.0	1.0	1.0	1.0	[2]	1.0	0.0	1.0	1.0	1.0	[7]	43.0	0.2	1.0
219	0.16666666666666666	test	1.0	1.0	1.0	1.0	[2]	1.0	0.0	1.0	1.0	1.0	[7]	43.0	0.2	1.0
220	0.16666666666666666	train	1.0	1.0	1.0	1.0	[2]	1.0	0.0	1.0	1.0	1.0	[7]	44.0	0.2	1.0
221	0.16666666666666666	test	0.8500000000000001	0.9500000000000001	0.95	0.95	[2]	1.0	0.0	0.75	0.75	0.75	[7]	44.0	0.2	1.0
222	0.16666666666666666	train	1.0	1.0	1.0	1.0	[2]	1.0	0.0	1.0	1.0	1.0	[8]	42.0	0.2	1.0
223	0.16666666666666666	test	0.9163763066202091	0.975609756097561	0.9523809523809523	1.0	[2]	1.0	0.0	0.8571428571428571	1.0	0.75	[8]	42.0	0.2	1.0
224	0.16666666666666666	train	0.8922558922558923	0.9696969696969697	0.9411764705882353	1.0	[2]	1.0	0.0	0.8148148148148148	1.0	0.6875	[8]	43.0	0.2	1.0
225	0.16666666666666666	test	0.8095238095238095	0.9523809523809523	0.9090909090909091	1.0	[2]	1.0	0.0	0.6666666666666666	1.0	0.5	[8]	43.0	0.2	1.0
226	0.16666666666666666	train	1.0	1.0	1.0	1.0	[2]	1.0	0.0	1.0	1.0	1.0	[8]	44.0	0.2	1.0
227	0.16666666666666666	test	0.8095238095238095	0.9523809523809523	0.9090909090909091	1.0	[2]	1.0	0.0	0.6666666666666666	1.0	0.5	[8]	44.0	0.2	1.0
228	0.16666666666666666	train	1.0	1.0	1.0	1.0	[2]	1.0	0.0	1.0	1.0	1.0	[9]	42.0	0.2	1.0
229	0.16666666666666666	test	0.6651162790697674	0.9302325581395349	0.8695652173913043	1.0	[2]	1.0	0.0	0.4	1.0	0.25	[9]	42.0	0.2	1.0
230	0.16666666666666666	train	1.0	1.0	1.0	1.0	[2]	1.0	0.0	1.0	1.0	1.0	[9]	43.0	0.2	1.0
231	0.16666666666666666	test	0.6651162790697674	0.9302325581395349	0.8695652173913043	1.0	[2]	1.0	0.0	0.4	1.0	0.25	[9]	43.0	0.2	1.0
232	0.16666666666666666	train	1.0	1.0	1.0	1.0	[2]	1.0	0.0	1.0	1.0	1.0	[9]	44.0	0.2	1.0
233	0.16666666666666666	test	0.6651162790697674	0.9302325581395349	0.8695652173913043	1.0	[2]	1.0	0.0	0.4	1.0	0.25	[9]	44.0	0.2	1.0
234	0.16666666666666666	train	1.0	1.0	1.0	1.0	[2]	1.0	0.0	1.0	1.0	1.0	[10]	42.0	0.2	1.0
235	0.16666666666666666	test	1.0	1.0	1.0	1.0	[2]	1.0	0.0	1.0	1.0	1.0	[10]	42.0	0.2	1.0
236	0.16666666666666666	train	1.0	1.0	1.0	1.0	[2]	1.0	0.0	1.0	1.0	1.0	[10]	43.0	0.2	1.0
237	0.16666666666666666	test	0.8095238095238095	0.9523809523809523	0.9090909090909091	1.0	[2]	1.0	0.0	0.6666666666666666	1.0	0.5	[10]	43.0	0.2	1.0
238	0.16666666666666666	train	1.0	1.0	1.0	1.0	[2]	1.0	0.0	1.0	1.0	1.0	[10]	44.0	0.2	1.0
239	0.16666666666666666	test	1.0	1.0	1.0	1.0	[2]	1.0	0.0	1.0	1.0	1.0	[10]	44.0	0.2	1.0
240	0.16666666666666666	train	1.0	1.0	1.0	1.0	[2]	1.0	0.0	1.0	1.0	1.0	[11]	42.0	0.2	1.0
241	0.16666666666666666	test	0.9163763066202091	0.975609756097561	0.9523809523809523	1.0	[2]	1.0	0.0	0.8571428571428571	1.0	0.75	[11]	42.0	0.2	1.0
242	0.16666666666666666	train	1.0	1.0	1.0	1.0	[2]	1.0	0.0	1.0	1.0	1.0	[11]	43.0	0.2	1.0
243	0.16666666666666666	test	0.8095238095238095	0.9523809523809523	0.9090909090909091	1.0	[2]	1.0	0.0	0.6666666666666666	1.0	0.5	[11]	43.0	0.2	1.0
244	0.16666666666666666	train	1.0	1.0	1.0	1.0	[2]	1.0	0.0	1.0	1.0	1.0	[11]	44.0	0.2	1.0
245	0.16666666666666666	test	1.0	1.0	1.0	1.0	[2]	1.0	0.0	1.0	1.0	1.0	[11]	44.0	0.2	1.0
246	0.16666666666666666	train	0.9807653776798237	0.9937888198757764	0.9876543209876543	1.0	[2]	1.0	0.0	0.967741935483871	1.0	0.9375	[12]	42.0	0.2	1.0
247	0.16666666666666666	test	0.45454545454545453	0.9090909090909091	0.8333333333333334	1.0	[2]	1.0	0.0	0.0	0.0	0.0	[12]	42.0	0.2	1.0
248	0.16666666666666666	train	1.0	1.0	1.0	1.0	[2]	1.0	0.0	1.0	1.0	1.0	[12]	43.0	0.2	1.0
249	0.16666666666666666	test	0.6651162790697674	0.9302325581395349	0.8695652173913043	1.0	[2]	1.0	0.0	0.4	1.0	0.25	[12]	43.0	0.2	1.0
250	0.16666666666666666	train	1.0	1.0	1.0	1.0	[2]	1.0	0.0	1.0	1.0	1.0	[12]	44.0	0.2	1.0
251	0.16666666666666666	test	0.8095238095238095	0.9523809523809523	0.9090909090909091	1.0	[2]	1.0	0.0	0.6666666666666666	1.0	0.5	[12]	44.0	0.2	1.0
252	0.16666666666666666	train	1.0	1.0	1.0	1.0	[2]	1.0	0.0	1.0	1.0	1.0	[13]	42.0	0.2	1.0
253	0.16666666666666666	test	0.7491289198606272	0.9268292682926829	0.9047619047619048	0.95	[2]	1.0	0.0	0.5714285714285715	0.6666666666666666	0.5	[13]	42.0	0.2	1.0
254	0.16666666666666666	train	1.0	1.0	1.0	1.0	[2]	1.0	0.0	1.0	1.0	1.0	[13]	43.0	0.2	1.0
255	0.16666666666666666	test	0.9163763066202091	0.975609756097561	0.9523809523809523	1.0	[2]	1.0	0.0	0.8571428571428571	1.0	0.75	[13]	43.0	0.2	1.0
256	0.16666666666666666	train	1.0	1.0	1.0	1.0	[2]	1.0	0.0	1.0	1.0	1.0	[13]	44.0	0.2	1.0
257	0.16666666666666666	test	0.9163763066202091	0.975609756097561	0.9523809523809523	1.0	[2]	1.0	0.0	0.8571428571428571	1.0	0.75	[13]	44.0	0.2	1.0
258	0.16666666666666666	train	1.0	1.0	1.0	1.0	[2]	1.0	0.0	1.0	1.0	1.0	[14]	42.0	0.2	1.0
259	0.16666666666666666	test	1.0	1.0	1.0	1.0	[2]	1.0	0.0	1.0	1.0	1.0	[14]	42.0	0.2	1.0
260	0.16666666666666666	train	1.0	1.0	1.0	1.0	[2]	1.0	0.0	1.0	1.0	1.0	[14]	43.0	0.2	1.0
261	0.16666666666666666	test	1.0	1.0	1.0	1.0	[2]	1.0	0.0	1.0	1.0	1.0	[14]	43.0	0.2	1.0
262	0.16666666666666666	train	1.0	1.0	1.0	1.0	[2]	1.0	0.0	1.0	1.0	1.0	[14]	44.0	0.2	1.0
263	0.16666666666666666	test	1.0	1.0	1.0	1.0	[2]	1.0	0.0	1.0	1.0	1.0	[14]	44.0	0.2	1.0
264	0.16666666666666666	train	1.0	1.0	1.0	1.0	[2]	1.0	0.0	1.0	1.0	1.0	[15]	42.0	0.2	1.0
265	0.16666666666666666	test	0.45454545454545453	0.9090909090909091	0.8333333333333334	1.0	[2]	1.0	0.0	0.0	0.0	0.0	[15]	42.0	0.2	1.0
266	0.16666666666666666	train	1.0	1.0	1.0	1.0	[2]	1.0	0.0	1.0	1.0	1.0	[15]	43.0	0.2	1.0
267	0.16666666666666666	test	0.45454545454545453	0.9090909090909091	0.8333333333333334	1.0	[2]	1.0	0.0	0.0	0.0	0.0	[15]	43.0	0.2	1.0
268	0.16666666666666666	train	1.0	1.0	1.0	1.0	[2]	1.0	0.0	1.0	1.0	1.0	[15]	44.0	0.2	1.0
269	0.16666666666666666	test	0.45454545454545453	0.9090909090909091	0.8333333333333334	1.0	[2]	1.0	0.0	0.0	0.0	0.0	[15]	44.0	0.2	1.0
270	0.16101694915254236	train	1.0	1.0	1.0	1.0	[3]	1.0	0.0	1.0	1.0	1.0	[0]	42.0	0.2	1.0
271	0.16101694915254236	test	0.8095238095238095	0.9523809523809523	0.9090909090909091	1.0	[3]	1.0	0.0	0.6666666666666666	1.0	0.5	[0]	42.0	0.2	1.0
272	0.16101694915254236	train	0.9796139666016048	0.9937106918238994	0.9875	1.0	[3]	1.0	0.0	0.9655172413793104	1.0	0.9333333333333333	[0]	43.0	0.2	1.0
273	0.16101694915254236	test	0.6651162790697674	0.9302325581395349	0.8695652173913043	1.0	[3]	1.0	0.0	0.4	1.0	0.25	[0]	43.0	0.2	1.0
274	0.16101694915254236	train	1.0	1.0	1.0	1.0	[3]	1.0	0.0	1.0	1.0	1.0	[0]	44.0	0.2	1.0
275	0.16101694915254236	test	0.6651162790697674	0.9302325581395349	0.8695652173913043	1.0	[3]	1.0	0.0	0.4	1.0	0.25	[0]	44.0	0.2	1.0
276	0.16101694915254236	train	1.0	1.0	1.0	1.0	[3]	1.0	0.0	1.0	1.0	1.0	[1]	42.0	0.2	1.0
277	0.16101694915254236	test	0.6651162790697674	0.9302325581395349	0.8695652173913043	1.0	[3]	1.0	0.0	0.4	1.0	0.25	[1]	42.0	0.2	1.0
278	0.16101694915254236	train	0.8822265974583856	0.9536423841059603	1.0	0.9113924050632911	[3]	1.0	0.0	0.8108108108108109	0.6818181818181818	1.0	[1]	43.0	0.2	1.0
279	0.16101694915254236	test	0.6651162790697674	0.9302325581395349	0.8695652173913043	1.0	[3]	1.0	0.0	0.4	1.0	0.25	[1]	43.0	0.2	1.0
280	0.16101694915254236	train	1.0	1.0	1.0	1.0	[3]	1.0	0.0	1.0	1.0	1.0	[1]	44.0	0.2	1.0
281	0.16101694915254236	test	0.6651162790697674	0.9302325581395349	0.8695652173913043	1.0	[3]	1.0	0.0	0.4	1.0	0.25	[1]	44.0	0.2	1.0
282	0.16101694915254236	train	1.0	1.0	1.0	1.0	[3]	1.0	0.0	1.0	1.0	1.0	[2]	42.0	0.2	1.0
283	0.16101694915254236	test	0.6651162790697674	0.9302325581395349	0.8695652173913043	1.0	[3]	1.0	0.0	0.4	1.0	0.25	[2]	42.0	0.2	1.0
284	0.16101694915254236	train	1.0	1.0	1.0	1.0	[3]	1.0	0.0	1.0	1.0	1.0	[2]	43.0	0.2	1.0
285	0.16101694915254236	test	0.8095238095238095	0.9523809523809523	0.9090909090909091	1.0	[3]	1.0	0.0	0.6666666666666666	1.0	0.5	[2]	43.0	0.2	1.0
286	0.16101694915254236	train	1.0	1.0	1.0	1.0	[3]	1.0	0.0	1.0	1.0	1.0	[2]	44.0	0.2	1.0
287	0.16101694915254236	test	0.6651162790697674	0.9302325581395349	0.8695652173913043	1.0	[3]	1.0	0.0	0.4	1.0	0.25	[2]	44.0	0.2	1.0
288	0.16101694915254236	train	0.9580357142857143	0.9875	0.9753086419753086	1.0	[3]	1.0	0.0	0.9285714285714286	1.0	0.8666666666666667	[4]	42.0	0.2	1.0
289	0.16101694915254236	test	0.8095238095238095	0.9523809523809523	0.9090909090909091	1.0	[3]	1.0	0.0	0.6666666666666666	1.0	0.5	[4]	42.0	0.2	1.0
290	0.16101694915254236	train	0.9580357142857143	0.9875	0.9753086419753086	1.0	[3]	1.0	0.0	0.9285714285714286	1.0	0.8666666666666667	[4]	43.0	0.2	1.0
291	0.16101694915254236	test	0.45454545454545453	0.9090909090909091	0.8333333333333334	1.0	[3]	1.0	0.0	0.0	0.0	0.0	[4]	43.0	0.2	1.0
292	0.16101694915254236	train	0.935127674258109	0.9813664596273292	0.9634146341463414	1.0	[3]	1.0	0.0	0.888888888888889	1.0	0.8	[4]	44.0	0.2	1.0
293	0.16101694915254236	test	0.45454545454545453	0.9090909090909091	0.8333333333333334	1.0	[3]	1.0	0.0	0.0	0.0	0.0	[4]	44.0	0.2	1.0
294	0.16101694915254236	train	1.0	1.0	1.0	1.0	[3]	1.0	0.0	1.0	1.0	1.0	[5]	42.0	0.2	1.0
295	0.16101694915254236	test	0.45454545454545453	0.9090909090909091	0.8333333333333334	1.0	[3]	1.0	0.0	0.0	0.0	0.0	[5]	42.0	0.2	1.0
296	0.16101694915254236	train	1.0	1.0	1.0	1.0	[3]	1.0	0.0	1.0	1.0	1.0	[5]	43.0	0.2	1.0
297	0.16101694915254236	test	0.8095238095238095	0.9523809523809523	0.9090909090909091	1.0	[3]	1.0	0.0	0.6666666666666666	1.0	0.5	[5]	43.0	0.2	1.0
298	0.16101694915254236	train	1.0	1.0	1.0	1.0	[3]	1.0	0.0	1.0	1.0	1.0	[5]	44.0	0.2	1.0
299	0.16101694915254236	test	0.6651162790697674	0.9302325581395349	0.8695652173913043	1.0	[3]	1.0	0.0	0.4	1.0	0.25	[5]	44.0	0.2	1.0
300	0.16101694915254236	train	1.0	1.0	1.0	1.0	[3]	1.0	0.0	1.0	1.0	1.0	[6]	42.0	0.2	1.0
301	0.16101694915254236	test	0.8095238095238095	0.9523809523809523	0.9090909090909091	1.0	[3]	1.0	0.0	0.6666666666666666	1.0	0.5	[6]	42.0	0.2	1.0
302	0.16101694915254236	train	1.0	1.0	1.0	1.0	[3]	1.0	0.0	1.0	1.0	1.0	[6]	43.0	0.2	1.0
303	0.16101694915254236	test	0.9163763066202091	0.975609756097561	0.9523809523809523	1.0	[3]	1.0	0.0	0.8571428571428571	1.0	0.75	[6]	43.0	0.2	1.0
304	0.16101694915254236	train	1.0	1.0	1.0	1.0	[3]	1.0	0.0	1.0	1.0	1.0	[6]	44.0	0.2	1.0
305	0.16101694915254236	test	0.8095238095238095	0.9523809523809523	0.9090909090909091	1.0	[3]	1.0	0.0	0.6666666666666666	1.0	0.5	[6]	44.0	0.2	1.0
306	0.16101694915254236	train	1.0	1.0	1.0	1.0	[3]	1.0	0.0	1.0	1.0	1.0	[7]	42.0	0.2	1.0
307	0.16101694915254236	test	1.0	1.0	1.0	1.0	[3]	1.0	0.0	1.0	1.0	1.0	[7]	42.0	0.2	1.0
308	0.16101694915254236	train	0.9796139666016048	0.9937106918238994	0.9875	1.0	[3]	1.0	0.0	0.9655172413793104	1.0	0.9333333333333333	[7]	43.0	0.2	1.0
309	0.16101694915254236	test	0.8095238095238095	0.9523809523809523	0.9090909090909091	1.0	[3]	1.0	0.0	0.6666666666666666	1.0	0.5	[7]	43.0	0.2	1.0
310	0.16101694915254236	train	1.0	1.0	1.0	1.0	[3]	1.0	0.0	1.0	1.0	1.0	[7]	44.0	0.2	1.0
311	0.16101694915254236	test	0.8095238095238095	0.9523809523809523	0.9090909090909091	1.0	[3]	1.0	0.0	0.6666666666666666	1.0	0.5	[7]	44.0	0.2	1.0
312	0.16101694915254236	train	1.0	1.0	1.0	1.0	[3]	1.0	0.0	1.0	1.0	1.0	[8]	42.0	0.2	1.0
313	0.16101694915254236	test	0.45454545454545453	0.9090909090909091	0.8333333333333334	1.0	[3]	1.0	0.0	0.0	0.0	0.0	[8]	42.0	0.2	1.0
314	0.16101694915254236	train	1.0	1.0	1.0	1.0	[3]	1.0	0.0	1.0	1.0	1.0	[8]	43.0	0.2	1.0
315	0.16101694915254236	test	0.4285714285714286	0.8571428571428572	0.8181818181818182	0.9	[3]	1.0	0.0	0.0	0.0	0.0	[8]	43.0	0.2	1.0
316	0.16101694915254236	train	0.9796139666016048	0.9937106918238994	0.9875	1.0	[3]	1.0	0.0	0.9655172413793104	1.0	0.9333333333333333	[8]	44.0	0.2	1.0
317	0.16101694915254236	test	0.6651162790697674	0.9302325581395349	0.8695652173913043	1.0	[3]	1.0	0.0	0.4	1.0	0.25	[8]	44.0	0.2	1.0
318	0.16101694915254236	train	1.0	1.0	1.0	1.0	[3]	1.0	0.0	1.0	1.0	1.0	[9]	42.0	0.2	1.0
319	0.16101694915254236	test	0.6651162790697674	0.9302325581395349	0.8695652173913043	1.0	[3]	1.0	0.0	0.4	1.0	0.25	[9]	42.0	0.2	1.0
320	0.16101694915254236	train	1.0	1.0	1.0	1.0	[3]	1.0	0.0	1.0	1.0	1.0	[9]	43.0	0.2	1.0
321	0.16101694915254236	test	0.6651162790697674	0.9302325581395349	0.8695652173913043	1.0	[3]	1.0	0.0	0.4	1.0	0.25	[9]	43.0	0.2	1.0
322	0.16101694915254236	train	1.0	1.0	1.0	1.0	[3]	1.0	0.0	1.0	1.0	1.0	[9]	44.0	0.2	1.0
323	0.16101694915254236	test	0.8095238095238095	0.9523809523809523	0.9090909090909091	1.0	[3]	1.0	0.0	0.6666666666666666	1.0	0.5	[9]	44.0	0.2	1.0
324	0.16101694915254236	train	1.0	1.0	1.0	1.0	[3]	1.0	0.0	1.0	1.0	1.0	[10]	42.0	0.2	1.0
325	0.16101694915254236	test	0.6651162790697674	0.9302325581395349	0.8695652173913043	1.0	[3]	1.0	0.0	0.4	1.0	0.25	[10]	42.0	0.2	1.0
326	0.16101694915254236	train	1.0	1.0	1.0	1.0	[3]	1.0	0.0	1.0	1.0	1.0	[10]	43.0	0.2	1.0
327	0.16101694915254236	test	0.45454545454545453	0.9090909090909091	0.8333333333333334	1.0	[3]	1.0	0.0	0.0	0.0	0.0	[10]	43.0	0.2	1.0
328	0.16101694915254236	train	1.0	1.0	1.0	1.0	[3]	1.0	0.0	1.0	1.0	1.0	[10]	44.0	0.2	1.0
329	0.16101694915254236	test	0.8095238095238095	0.9523809523809523	0.9090909090909091	1.0	[3]	1.0	0.0	0.6666666666666666	1.0	0.5	[10]	44.0	0.2	1.0
330	0.16101694915254236	train	0.9796139666016048	0.9937106918238994	0.9875	1.0	[3]	1.0	0.0	0.9655172413793104	1.0	0.9333333333333333	[11]	42.0	0.2	1.0
331	0.16101694915254236	test	0.8095238095238095	0.9523809523809523	0.9090909090909091	1.0	[3]	1.0	0.0	0.6666666666666666	1.0	0.5	[11]	42.0	0.2	1.0
332	0.16101694915254236	train	0.9796139666016048	0.9937106918238994	0.9875	1.0	[3]	1.0	0.0	0.9655172413793104	1.0	0.9333333333333333	[11]	43.0	0.2	1.0
333	0.16101694915254236	test	0.45454545454545453	0.9090909090909091	0.8333333333333334	1.0	[3]	1.0	0.0	0.0	0.0	0.0	[11]	43.0	0.2	1.0
334	0.16101694915254236	train	1.0	1.0	1.0	1.0	[3]	1.0	0.0	1.0	1.0	1.0	[11]	44.0	0.2	1.0
335	0.16101694915254236	test	0.45454545454545453	0.9090909090909091	0.8333333333333334	1.0	[3]	1.0	0.0	0.0	0.0	0.0	[11]	44.0	0.2	1.0
336	0.16101694915254236	train	1.0	1.0	1.0	1.0	[3]	1.0	0.0	1.0	1.0	1.0	[12]	42.0	0.2	1.0
337	0.16101694915254236	test	0.8095238095238095	0.9523809523809523	0.9090909090909091	1.0	[3]	1.0	0.0	0.6666666666666666	1.0	0.5	[12]	42.0	0.2	1.0
338	0.16101694915254236	train	0.8771241830065359	0.954248366013072	0.9864864864864865	0.9240506329113924	[3]	1.0	0.0	0.8	0.7	0.9333333333333333	[12]	43.0	0.2	1.0
339	0.16101694915254236	test	0.44186046511627913	0.8837209302325583	0.8260869565217391	0.95	[3]	1.0	0.0	0.0	0.0	0.0	[12]	43.0	0.2	1.0
340	0.16101694915254236	train	0.9796139666016048	0.9937106918238994	0.9875	1.0	[3]	1.0	0.0	0.9655172413793104	1.0	0.9333333333333333	[12]	44.0	0.2	1.0
341	0.16101694915254236	test	0.6651162790697674	0.9302325581395349	0.8695652173913043	1.0	[3]	1.0	0.0	0.4	1.0	0.25	[12]	44.0	0.2	1.0
342	0.16101694915254236	train	1.0	1.0	1.0	1.0	[3]	1.0	0.0	1.0	1.0	1.0	[13]	42.0	0.2	1.0
343	0.16101694915254236	test	0.8095238095238095	0.9523809523809523	0.9090909090909091	1.0	[3]	1.0	0.0	0.6666666666666666	1.0	0.5	[13]	42.0	0.2	1.0
344	0.16101694915254236	train	1.0	1.0	1.0	1.0	[3]	1.0	0.0	1.0	1.0	1.0	[13]	43.0	0.2	1.0
345	0.16101694915254236	test	0.9163763066202091	0.975609756097561	0.9523809523809523	1.0	[3]	1.0	0.0	0.8571428571428571	1.0	0.75	[13]	43.0	0.2	1.0
346	0.16101694915254236	train	1.0	1.0	1.0	1.0	[3]	1.0	0.0	1.0	1.0	1.0	[13]	44.0	0.2	1.0
347	0.16101694915254236	test	0.6651162790697674	0.9302325581395349	0.8695652173913043	1.0	[3]	1.0	0.0	0.4	1.0	0.25	[13]	44.0	0.2	1.0
348	0.16101694915254236	train	1.0	1.0	1.0	1.0	[3]	1.0	0.0	1.0	1.0	1.0	[14]	42.0	0.2	1.0
349	0.16101694915254236	test	1.0	1.0	1.0	1.0	[3]	1.0	0.0	1.0	1.0	1.0	[14]	42.0	0.2	1.0
350	0.16101694915254236	train	0.9122315592903827	0.9673202614379084	1.0	0.9367088607594937	[3]	1.0	0.0	0.8571428571428571	0.75	1.0	[14]	43.0	0.2	1.0
351	0.16101694915254236	test	0.7948717948717948	0.9230769230769231	0.9473684210526315	0.9	[3]	1.0	0.0	0.6666666666666665	0.6	0.75	[14]	43.0	0.2	1.0
352	0.16101694915254236	train	1.0	1.0	1.0	1.0	[3]	1.0	0.0	1.0	1.0	1.0	[14]	44.0	0.2	1.0
