	param_tagged_docs__lower	param_vectorize__min_count	param_reduce_dim__set_op_mix_ratio	param_reduce_dim__n_components	param_reduce_dim__metric	param_vectorize__window	param_vectorize__size	param_tagged_docs	subset	contamination	data_frac	dataset_name	mean_test_f1_macro	mean_test_f1_micro	mean_test_out_f1	mean_test_out_prec	mean_test_out_rec	mean_test_in_f1	params	param_vectorize__min_df	param_vectorize	param_reduce_dim	param_classify__metric	param_classify	mean_score_time	mean_fit_time
39	True					10.0	300.0	TaggedDocsTransformer(lower=True)		0.1	0.1	imdb_20news	0.4997572789985154	0.8270569477232607	0.09512406369477976	0.09072375127421001	0.0999951704819859	0.9043904943022508	{'classify': LocalOutlierFactor(contamination=0.1, metric='euclidean', novelty=True), 'classify__metric': 'euclidean', 'reduce_dim': 'passthrough', 'tagged_docs': TaggedDocsTransformer(lower=True), 'tagged_docs__lower': True, 'vectorize': D2VTransformer(seed=42), 'vectorize__size': 300, 'vectorize__window': 10}		D2VTransformer(seed=42)	passthrough	euclidean	LocalOutlierFactor(contamination=0.1, metric='euclidean', novelty=True)	7.140028317769367	33.406679709752396
40		25.0	0.0	5.0	euclidean	10.0	50.0	TaggedDocsTransformer()		0.1	0.1	imdb_20news	0.4994867568970358	0.836137120100385	0.08901161287163406	0.08972235493974624	0.08847677001835218	0.9099619009224374	{'classify': LocalOutlierFactor(contamination=0.1, metric='euclidean', novelty=True), 'classify__metric': 'euclidean', 'reduce_dim': UMAP(n_components=5, random_state=42, set_op_mix_ratio=0.0), 'reduce_dim__metric': 'euclidean', 'reduce_dim__n_components': 5, 'reduce_dim__set_op_mix_ratio': 0.0, 'tagged_docs': TaggedDocsTransformer(), 'vectorize': D2VTransformer(min_count=25, seed=42, window=10), 'vectorize__min_count': 25, 'vectorize__size': 50, 'vectorize__window': 10}		D2VTransformer(min_count=25, seed=42, window=10)	UMAP(n_components=5, random_state=42, set_op_mix_ratio=0.0)	euclidean	LocalOutlierFactor(contamination=0.1, metric='euclidean', novelty=True)	3.7553225358327236	24.037504037221268
41						5.0	100.0	TaggedDocsTransformer()		0.1	0.1	imdb_20news	0.4994862152068081	0.825419511261405	0.0955950389226864	0.0903227700668302	0.10165330500016098	0.90337739149093	{'classify': LocalOutlierFactor(contamination=0.1, metric='euclidean', novelty=True), 'classify__metric': 'euclidean', 'reduce_dim': 'passthrough', 'tagged_docs': TaggedDocsTransformer(), 'vectorize': D2VTransformer(seed=42, size=300), 'vectorize__size': 100, 'vectorize__window': 5}		D2VTransformer(seed=42, size=300)	passthrough	euclidean	LocalOutlierFactor(contamination=0.1, metric='euclidean', novelty=True)	3.4965648651123047	19.619272788365677
42						100.0	300.0	TaggedDocsTransformer()		0.1	0.1	imdb_20news	0.4991937707224968	0.8221447712626809	0.09703809613789284	0.09034411966446776	0.10492932805306032	0.9013494453071008	{'classify': LocalOutlierFactor(contamination=0.1, metric='euclidean', novelty=True), 'classify__metric': 'euclidean', 'reduce_dim': 'passthrough', 'tagged_docs': TaggedDocsTransformer(), 'vectorize': D2VTransformer(seed=42, size=300, window=50), 'vectorize__size': 300, 'vectorize__window': 100}		D2VTransformer(seed=42, size=300, window=50)	passthrough	euclidean	LocalOutlierFactor(contamination=0.1, metric='euclidean', novelty=True)	12.692656596501667	100.93527356783551
43						300.0	50.0	TaggedDocsTransformer()		0.1	0.1	imdb_20news	0.4980542292141334	0.8243778445947383	0.09335109335109336	0.08771133259505352	0.10002736726874656	0.9027573650771732	{'classify': LocalOutlierFactor(contamination=0.1, metric='euclidean', novelty=True), 'classify__metric': 'euclidean', 'reduce_dim': 'passthrough', 'tagged_docs': TaggedDocsTransformer(), 'vectorize': D2VTransformer(seed=42, size=300, window=50), 'vectorize__size': 50, 'vectorize__window': 300}		D2VTransformer(seed=42, size=300, window=50)	passthrough	euclidean	LocalOutlierFactor(contamination=0.1, metric='euclidean', novelty=True)	2.629175504048665	88.7934217453003
44						10.0	100.0	TaggedDocsTransformer()		0.1	0.1	imdb_20news	0.4980086782925537	0.8166384865692592	0.09808398116076854	0.0887062834157073	0.10987958401751506	0.8979333754243388	{'classify': IsolationForest(contamination=0.1, random_state=42), 'reduce_dim': 'passthrough', 'tagged_docs': TaggedDocsTransformer(), 'vectorize': D2VTransformer(seed=42, size=50), 'vectorize__size': 100, 'vectorize__window': 10}		D2VTransformer(seed=42, size=50)	passthrough		IsolationForest(contamination=0.1, random_state=42)	1.1179869969685872	15.05555780728658
45	True					10.0	50.0	TaggedDocsTransformer(lower=True)		0.1	0.1	imdb_20news	0.4976802959014586	0.8286944506476105	0.08991881371798781	0.08674687180673646	0.0934270259828069	0.9054417780849294	{'classify': LocalOutlierFactor(contamination=0.1, metric='euclidean', novelty=True), 'classify__metric': 'euclidean', 'reduce_dim': 'passthrough', 'tagged_docs': TaggedDocsTransformer(lower=True), 'tagged_docs__lower': True, 'vectorize': D2VTransformer(seed=42), 'vectorize__size': 50, 'vectorize__window': 10}		D2VTransformer(seed=42)	passthrough	euclidean	LocalOutlierFactor(contamination=0.1, metric='euclidean', novelty=True)	2.616049607594808	20.01174743970235
46		25.0	0.0	5.0	euclidean	5.0	300.0	TaggedDocsTransformer()		0.1	0.1	imdb_20news	0.4967209051734092	0.8818305498840894	0.056666269651950325	0.132957488752637	0.040986509546347284	0.9367755406948682	{'classify': LocalOutlierFactor(contamination=0.1, metric='euclidean', novelty=True), 'classify__metric': 'euclidean', 'reduce_dim': UMAP(n_components=5, random_state=42, set_op_mix_ratio=0.0), 'reduce_dim__metric': 'euclidean', 'reduce_dim__n_components': 5, 'reduce_dim__set_op_mix_ratio': 0.0, 'tagged_docs': TaggedDocsTransformer(), 'vectorize': D2VTransformer(min_count=25, seed=42, window=10), 'vectorize__min_count': 25, 'vectorize__size': 300, 'vectorize__window': 5}		D2VTransformer(min_count=25, seed=42, window=10)	UMAP(n_components=5, random_state=42, set_op_mix_ratio=0.0)	euclidean	LocalOutlierFactor(contamination=0.1, metric='euclidean', novelty=True)	4.660021464029948	27.39830621083577
47		25.0	0.0	200.0	euclidean	50.0	100.0	TaggedDocsTransformer()		0.1	0.1	imdb_20news	0.4964194120947646	0.7508536442714647	0.13891448720809682	0.1024527317944448	0.22137705656975434	0.8539243369814326	{'classify': LocalOutlierFactor(contamination=0.1, metric='euclidean', novelty=True), 'classify__metric': 'euclidean', 'reduce_dim': UMAP(n_components=5, random_state=42, set_op_mix_ratio=0.0), 'reduce_dim__metric': 'euclidean', 'reduce_dim__n_components': 200, 'reduce_dim__set_op_mix_ratio': 0.0, 'tagged_docs': TaggedDocsTransformer(), 'vectorize': D2VTransformer(min_count=25, seed=42, size=50, window=300), 'vectorize__min_count': 25, 'vectorize__size': 100, 'vectorize__window': 50}		D2VTransformer(min_count=25, seed=42, size=50, window=300)	UMAP(n_components=5, random_state=42, set_op_mix_ratio=0.0)	euclidean	LocalOutlierFactor(contamination=0.1, metric='euclidean', novelty=True)	16.325606266657513	85.4181900024414
48						100.0	50.0	TaggedDocsTransformer()		0.1	0.1	imdb_20news	0.4963063853505498	0.8222941789489355	0.0911033034388235	0.08495385767040238	0.09838533114395184	0.9015094672622762	{'classify': IsolationForest(contamination=0.1, random_state=42), 'reduce_dim': 'passthrough', 'tagged_docs': TaggedDocsTransformer(), 'vectorize': D2VTransformer(seed=42, size=50, window=300), 'vectorize__size': 50, 'vectorize__window': 100}		D2VTransformer(seed=42, size=50, window=300)	passthrough		IsolationForest(contamination=0.1, random_state=42)	1.9489224751790364	51.260699669520065
49	True					5.0	50.0	TaggedDocsTransformer(lower=True)		0.1	0.1	imdb_20news	0.4954899661764476	0.8202109120780959	0.09074089452732004	0.08431046068027083	0.0983128883737403	0.9002390378255751	{'classify': LocalOutlierFactor(contamination=0.1, metric='euclidean', novelty=True), 'classify__metric': 'euclidean', 'reduce_dim': 'passthrough', 'tagged_docs': TaggedDocsTransformer(lower=True), 'tagged_docs__lower': True, 'vectorize': D2VTransformer(seed=42), 'vectorize__size': 50, 'vectorize__window': 5}		D2VTransformer(seed=42)	passthrough	euclidean	LocalOutlierFactor(contamination=0.1, metric='euclidean', novelty=True)	2.51172669728597	18.55201387405395
50						5.0	100.0	TaggedDocsTransformer()		0.1	0.1	imdb_20news	0.4949641650728584	0.8224451152725495	0.08830447265125957	0.08266538832083127	0.09507711130429183	0.9016238574944572	{'classify': IsolationForest(contamination=0.1, random_state=42), 'reduce_dim': 'passthrough', 'tagged_docs': TaggedDocsTransformer(), 'vectorize': D2VTransformer(seed=42, size=50), 'vectorize__size': 100, 'vectorize__window': 5}		D2VTransformer(seed=42, size=50)	passthrough		IsolationForest(contamination=0.1, random_state=42)	1.0720675786336262	14.401101748148598
51						50.0	100.0	TaggedDocsTransformer()		0.1	0.1	imdb_20news	0.4945510422874107	0.8126204965014144	0.09359397851716147	0.08345525124843944	0.10656331498116488	0.89550810605766	{'classify': IsolationForest(contamination=0.1, random_state=42), 'reduce_dim': 'passthrough', 'tagged_docs': TaggedDocsTransformer(), 'vectorize': D2VTransformer(seed=42, size=50, window=300), 'vectorize__size': 100, 'vectorize__window': 50}		D2VTransformer(seed=42, size=50, window=300)	passthrough		IsolationForest(contamination=0.1, random_state=42)	2.2354578177134194	31.84702316919963
52		25.0	0.0	5.0	euclidean	10.0	300.0	TaggedDocsTransformer()		0.1	0.1	imdb_20news	0.4944419694262678	0.8620350283927775	0.06342863732588694	0.07965562589840046	0.05409865095463473	0.9254553015266488	{'classify': LocalOutlierFactor(contamination=0.1, metric='euclidean', novelty=True), 'classify__metric': 'euclidean', 'reduce_dim': UMAP(n_components=5, random_state=42, set_op_mix_ratio=0.0), 'reduce_dim__metric': 'euclidean', 'reduce_dim__n_components': 5, 'reduce_dim__set_op_mix_ratio': 0.0, 'tagged_docs': TaggedDocsTransformer(), 'vectorize': D2VTransformer(min_count=25, seed=42, window=10), 'vectorize__min_count': 25, 'vectorize__size': 300, 'vectorize__window': 10}		D2VTransformer(min_count=25, seed=42, window=10)	UMAP(n_components=5, random_state=42, set_op_mix_ratio=0.0)	euclidean	LocalOutlierFactor(contamination=0.1, metric='euclidean', novelty=True)	4.971903244654338	30.2646324634552
53		25.0	0.0	5.0	euclidean	100.0	300.0	TaggedDocsTransformer()		0.1	0.1	imdb_20news	0.4937552502478002	0.8623369010400052	0.06256547611713707	0.08430180582871445	0.06727518593644354	0.924945024378463	{'classify': LocalOutlierFactor(contamination=0.1, metric='euclidean', novelty=True), 'classify__metric': 'euclidean', 'reduce_dim': UMAP(n_components=5, random_state=42, set_op_mix_ratio=0.0), 'reduce_dim__metric': 'euclidean', 'reduce_dim__n_components': 5, 'reduce_dim__set_op_mix_ratio': 0.0, 'tagged_docs': TaggedDocsTransformer(), 'vectorize': D2VTransformer(min_count=25, seed=42, size=50, window=300), 'vectorize__min_count': 25, 'vectorize__size': 300, 'vectorize__window': 100}		D2VTransformer(min_count=25, seed=42, size=50, window=300)	UMAP(n_components=5, random_state=42, set_op_mix_ratio=0.0)	euclidean	LocalOutlierFactor(contamination=0.1, metric='euclidean', novelty=True)	8.647303342819214	93.80978910128277
54						5.0	50.0	TaggedDocsTransformer()		0.1	0.1	imdb_20news	0.4923569654468595	0.829886455475446	0.07843833397626539	0.07687909167658423	0.08032293377120964	0.9062755969174536	{'classify': LocalOutlierFactor(contamination=0.1, metric='euclidean', novelty=True), 'classify__metric': 'euclidean', 'reduce_dim': 'passthrough', 'tagged_docs': TaggedDocsTransformer(), 'vectorize': D2VTransformer(seed=42, size=300), 'vectorize__size': 50, 'vectorize__window': 5}		D2VTransformer(seed=42, size=300)	passthrough	euclidean	LocalOutlierFactor(contamination=0.1, metric='euclidean', novelty=True)	3.4229785601298013	19.19470723470052
55		25.0	0.0	5.0	euclidean	5.0	100.0	TaggedDocsTransformer()		0.1	0.1	imdb_20news	0.4921799986820367	0.8523551649333249	0.06467883967883968	0.08008850923711534	0.057414919990984886	0.9196811576852338	{'classify': LocalOutlierFactor(contamination=0.1, metric='euclidean', novelty=True), 'classify__metric': 'euclidean', 'reduce_dim': UMAP(n_components=5, random_state=42, set_op_mix_ratio=0.0), 'reduce_dim__metric': 'euclidean', 'reduce_dim__n_components': 5, 'reduce_dim__set_op_mix_ratio': 0.0, 'tagged_docs': TaggedDocsTransformer(), 'vectorize': D2VTransformer(min_count=25, seed=42, window=10), 'vectorize__min_count': 25, 'vectorize__size': 100, 'vectorize__window': 5}		D2VTransformer(min_count=25, seed=42, window=10)	UMAP(n_components=5, random_state=42, set_op_mix_ratio=0.0)	euclidean	LocalOutlierFactor(contamination=0.1, metric='euclidean', novelty=True)	3.8602685928344727	21.447211106618248
56		25.0	0.0	50.0	euclidean	300.0	100.0	TaggedDocsTransformer()		0.1	0.1	imdb_20news	0.4908538807364445	0.7484767461026394	0.12875472772991714	0.09401879651629344	0.20488425255159531	0.8529530337429719	{'classify': LocalOutlierFactor(contamination=0.1, metric='euclidean', novelty=True), 'classify__metric': 'euclidean', 'reduce_dim': UMAP(n_components=5, random_state=42, set_op_mix_ratio=0.0), 'reduce_dim__metric': 'euclidean', 'reduce_dim__n_components': 50, 'reduce_dim__set_op_mix_ratio': 0.0, 'tagged_docs': TaggedDocsTransformer(), 'vectorize': D2VTransformer(min_count=25, seed=42, size=50, window=300), 'vectorize__min_count': 25, 'vectorize__size': 100, 'vectorize__window': 300}		D2VTransformer(min_count=25, seed=42, size=50, window=300)	UMAP(n_components=5, random_state=42, set_op_mix_ratio=0.0)	euclidean	LocalOutlierFactor(contamination=0.1, metric='euclidean', novelty=True)	10.887982765833538	105.5066282749176
57	True					10.0	100.0	TaggedDocsTransformer(lower=True)		0.1	0.1	imdb_20news	0.4907544417639058	0.8221451700376443	0.07996665531412006	0.07548126307273899	0.08525709134228404	0.9015422282136916	{'classify': LocalOutlierFactor(contamination=0.1, metric='euclidean', novelty=True), 'classify__metric': 'euclidean', 'reduce_dim': 'passthrough', 'tagged_docs': TaggedDocsTransformer(lower=True), 'tagged_docs__lower': True, 'vectorize': D2VTransformer(seed=42), 'vectorize__size': 100, 'vectorize__window': 10}		D2VTransformer(seed=42)	passthrough	euclidean	LocalOutlierFactor(contamination=0.1, metric='euclidean', novelty=True)	3.9933224519093833	22.443006356557213
58		25.0	0.0	50.0	euclidean	50.0	50.0	TaggedDocsTransformer()		0.1	0.1	imdb_20news	0.4886443521009731	0.9084683186584148	0.02530954960532425	0.3957671957671957	0.013104092211597279	0.9519791545966222	{'classify': IsolationForest(contamination=0.1, random_state=42), 'reduce_dim': UMAP(n_components=50, random_state=42, set_op_mix_ratio=0.0), 'reduce_dim__metric': 'euclidean', 'reduce_dim__n_components': 50, 'reduce_dim__set_op_mix_ratio': 0.0, 'tagged_docs': TaggedDocsTransformer(), 'vectorize': D2VTransformer(min_count=25, seed=42, size=50, window=50), 'vectorize__min_count': 25, 'vectorize__size': 50, 'vectorize__window': 50}		D2VTransformer(min_count=25, seed=42, size=50, window=50)	UMAP(n_components=50, random_state=42, set_op_mix_ratio=0.0)		IsolationForest(contamination=0.1, random_state=42)	7.483450412750244	60.43577933311462
59		25.0	0.0	200.0	euclidean	50.0	100.0	TaggedDocsTransformer()		0.1	0.1	imdb_20news	0.4872322585442991	0.908765937706034	0.022314239705544053	0.4365079365079365	0.011462056086802536	0.9521502773830542	{'classify': IsolationForest(contamination=0.1, random_state=42), 'reduce_dim': UMAP(n_components=50, random_state=42, set_op_mix_ratio=0.0), 'reduce_dim__metric': 'euclidean', 'reduce_dim__n_components': 200, 'reduce_dim__set_op_mix_ratio': 0.0, 'tagged_docs': TaggedDocsTransformer(), 'vectorize': D2VTransformer(min_count=25, seed=42, size=50, window=50), 'vectorize__min_count': 25, 'vectorize__size': 100, 'vectorize__window': 50}		D2VTransformer(min_count=25, seed=42, size=50, window=50)	UMAP(n_components=50, random_state=42, set_op_mix_ratio=0.0)		IsolationForest(contamination=0.1, random_state=42)	11.261321544647215	80.6118532816569
60		25.0	0.0	50.0	euclidean	100.0	50.0	TaggedDocsTransformer()		0.1	0.1	imdb_20news	0.4871837727862276	0.9086170617197304	0.022299194192868202	0.4305555555555555	0.011462056086802536	0.952068351379587	{'classify': IsolationForest(contamination=0.1, random_state=42), 'reduce_dim': UMAP(n_components=50, random_state=42, set_op_mix_ratio=0.0), 'reduce_dim__metric': 'euclidean', 'reduce_dim__n_components': 50, 'reduce_dim__set_op_mix_ratio': 0.0, 'tagged_docs': TaggedDocsTransformer(), 'vectorize': D2VTransformer(min_count=25, seed=42, size=50, window=50), 'vectorize__min_count': 25, 'vectorize__size': 50, 'vectorize__window': 100}		D2VTransformer(min_count=25, seed=42, size=50, window=50)	UMAP(n_components=50, random_state=42, set_op_mix_ratio=0.0)		IsolationForest(contamination=0.1, random_state=42)	7.873550017674763	69.5220895608266
61		25.0	0.0	5.0	euclidean	300.0	50.0	TaggedDocsTransformer()		0.1	0.1	imdb_20news	0.4871836254464017	0.908617194644718	0.02229874972454169	0.4166666666666667	0.011470105283492708	0.9520685011682616	{'classify': IsolationForest(contamination=0.1, random_state=42), 'reduce_dim': UMAP(n_components=50, random_state=42, set_op_mix_ratio=0.0), 'reduce_dim__metric': 'euclidean', 'reduce_dim__n_components': 5, 'reduce_dim__set_op_mix_ratio': 0.0, 'tagged_docs': TaggedDocsTransformer(), 'vectorize': D2VTransformer(min_count=25, seed=42, size=50, window=50), 'vectorize__min_count': 25, 'vectorize__size': 50, 'vectorize__window': 300}		D2VTransformer(min_count=25, seed=42, size=50, window=50)	UMAP(n_components=50, random_state=42, set_op_mix_ratio=0.0)		IsolationForest(contamination=0.1, random_state=42)	4.7852505048116045	92.64656011263529
62		25.0	0.0	200.0	euclidean	300.0	50.0	TaggedDocsTransformer()		0.1	0.1	imdb_20news	0.487127757978361	0.9084683186584148	0.022268942576787663	0.40740740740740733	0.011470105283492708	0.9519865733799344	{'classify': IsolationForest(contamination=0.1, random_state=42), 'reduce_dim': UMAP(n_components=50, random_state=42, set_op_mix_ratio=0.0), 'reduce_dim__metric': 'euclidean', 'reduce_dim__n_components': 200, 'reduce_dim__set_op_mix_ratio': 0.0, 'tagged_docs': TaggedDocsTransformer(), 'vectorize': D2VTransformer(min_count=25, seed=42, size=50, window=50), 'vectorize__min_count': 25, 'vectorize__size': 50, 'vectorize__window': 300}		D2VTransformer(min_count=25, seed=42, size=50, window=50)	UMAP(n_components=50, random_state=42, set_op_mix_ratio=0.0)		IsolationForest(contamination=0.1, random_state=42)	13.394045670827232	150.14505751927697
63		25.0	0.0	50.0	euclidean	5.0	50.0	TaggedDocsTransformer()		0.1	0.1	imdb_20news	0.4870787764993761	0.9083194426721112	0.02225274517616748	0.375	0.011470105283492708	0.9519048078225848	{'classify': IsolationForest(contamination=0.1, random_state=42), 'reduce_dim': UMAP(n_components=50, random_state=42, set_op_mix_ratio=0.0), 'reduce_dim__metric': 'euclidean', 'reduce_dim__n_components': 50, 'reduce_dim__set_op_mix_ratio': 0.0, 'tagged_docs': TaggedDocsTransformer(), 'vectorize': D2VTransformer(min_count=25, seed=42, size=50), 'vectorize__min_count': 25, 'vectorize__size': 50, 'vectorize__window': 5}		D2VTransformer(min_count=25, seed=42, size=50)	UMAP(n_components=50, random_state=42, set_op_mix_ratio=0.0)		IsolationForest(contamination=0.1, random_state=42)	5.9107686678568525	33.29900860786438
64		25.0	0.0	200.0	euclidean	10.0	50.0	TaggedDocsTransformer()		0.1	0.1	imdb_20news	0.4870646907086111	0.9083194426721112	0.022224814264005938	0.4	0.011470105283492708	0.951904567153216	{'classify': IsolationForest(contamination=0.1, random_state=42), 'reduce_dim': UMAP(n_components=50, random_state=42, set_op_mix_ratio=0.0), 'reduce_dim__metric': 'euclidean', 'reduce_dim__n_components': 200, 'reduce_dim__set_op_mix_ratio': 0.0, 'tagged_docs': TaggedDocsTransformer(), 'vectorize': D2VTransformer(min_count=25, seed=42, size=50), 'vectorize__min_count': 25, 'vectorize__size': 50, 'vectorize__window': 10}		D2VTransformer(min_count=25, seed=42, size=50)	UMAP(n_components=50, random_state=42, set_op_mix_ratio=0.0)		IsolationForest(contamination=0.1, random_state=42)	9.672065496444704	64.49049798647563
65		25.0	0.0	5.0	euclidean	10.0	50.0	TaggedDocsTransformer()		0.1	0.1	imdb_20news	0.4870564428069746	0.9083194426721112	0.022208044719893058	0.3654761904761905	0.011462056086802536	0.951904840894056	{'classify': IsolationForest(contamination=0.1, random_state=42), 'reduce_dim': UMAP(n_components=50, random_state=42, set_op_mix_ratio=0.0), 'reduce_dim__metric': 'euclidean', 'reduce_dim__n_components': 5, 'reduce_dim__set_op_mix_ratio': 0.0, 'tagged_docs': TaggedDocsTransformer(), 'vectorize': D2VTransformer(min_count=25, seed=42, size=50), 'vectorize__min_count': 25, 'vectorize__size': 50, 'vectorize__window': 10}		D2VTransformer(min_count=25, seed=42, size=50)	UMAP(n_components=50, random_state=42, set_op_mix_ratio=0.0)		IsolationForest(contamination=0.1, random_state=42)	5.8165046374003095	30.830857197443642
66		25.0	0.0	200.0	euclidean	100.0	50.0	TaggedDocsTransformer()		0.1	0.1	imdb_20news	0.4869152747746695	0.9080218236244922	0.022089375887520205	0.3231481481481481	0.011462056086802536	0.9517411736618188	{'classify': IsolationForest(contamination=0.1, random_state=42), 'reduce_dim': UMAP(n_components=50, random_state=42, set_op_mix_ratio=0.0), 'reduce_dim__metric': 'euclidean', 'reduce_dim__n_components': 200, 'reduce_dim__set_op_mix_ratio': 0.0, 'tagged_docs': TaggedDocsTransformer(), 'vectorize': D2VTransformer(min_count=25, seed=42, size=50, window=50), 'vectorize__min_count': 25, 'vectorize__size': 50, 'vectorize__window': 100}		D2VTransformer(min_count=25, seed=42, size=50, window=50)	UMAP(n_components=50, random_state=42, set_op_mix_ratio=0.0)		IsolationForest(contamination=0.1, random_state=42)	15.23396897315979	108.02207008997601
67		25.0	0.0	5.0	euclidean	50.0	50.0	TaggedDocsTransformer()		0.1	0.1	imdb_20news	0.486881109199752	0.9078730805631766	0.022102855767205318	0.3101851851851852	0.011470105283492708	0.9516593626322988	{'classify': IsolationForest(contamination=0.1, random_state=42), 'reduce_dim': UMAP(n_components=50, random_state=42, set_op_mix_ratio=0.0), 'reduce_dim__metric': 'euclidean', 'reduce_dim__n_components': 5, 'reduce_dim__set_op_mix_ratio': 0.0, 'tagged_docs': TaggedDocsTransformer(), 'vectorize': D2VTransformer(min_count=25, seed=42, size=50, window=50), 'vectorize__min_count': 25, 'vectorize__size': 50, 'vectorize__window': 50}		D2VTransformer(min_count=25, seed=42, size=50, window=50)	UMAP(n_components=50, random_state=42, set_op_mix_ratio=0.0)		IsolationForest(contamination=0.1, random_state=42)	7.7197002569834385	50.133411089579255
68			0.0	200.0	euclidean					0.1	0.1	imdb_20news	0.4868495702236357	0.8703732799506582	0.04435746901500326	0.036796536796536786	0.05582922824302134	0.9293416714322679	{'classify': LocalOutlierFactor(contamination=0.1, metric='euclidean', novelty=True), 'classify__metric': 'euclidean', 'reduce_dim': UMAP(n_components=15, random_state=42, set_op_mix_ratio=0.0), 'reduce_dim__metric': 'euclidean', 'reduce_dim__n_components': 200, 'reduce_dim__set_op_mix_ratio': 0.0, 'vectorize': TfidfVectorizer(min_df=25, stop_words='english'), 'vectorize__min_df': 25}	25.0	TfidfVectorizer(min_df=25, stop_words='english')	UMAP(n_components=15, random_state=42, set_op_mix_ratio=0.0)	euclidean	LocalOutlierFactor(contamination=0.1, metric='euclidean', novelty=True)	74.73314293225606	59.652298847834274
69		25.0	0.0	200.0	euclidean	300.0	300.0	TaggedDocsTransformer()		0.1	0.1	imdb_20news	0.4857436619799313	0.9089147472298432	0.019248046205684204	0.580952380952381	0.00982806915869796	0.9522392777541784	{'classify': LocalOutlierFactor(contamination=0.1, metric='euclidean', novelty=True), 'classify__metric': 'euclidean', 'reduce_dim': UMAP(n_components=5, random_state=42, set_op_mix_ratio=0.0), 'reduce_dim__metric': 'euclidean', 'reduce_dim__n_components': 200, 'reduce_dim__set_op_mix_ratio': 0.0, 'tagged_docs': TaggedDocsTransformer(), 'vectorize': D2VTransformer(min_count=25, seed=42, size=50, window=300), 'vectorize__min_count': 25, 'vectorize__size': 300, 'vectorize__window': 300}		D2VTransformer(min_count=25, seed=42, size=50, window=300)	UMAP(n_components=5, random_state=42, set_op_mix_ratio=0.0)	euclidean	LocalOutlierFactor(contamination=0.1, metric='euclidean', novelty=True)	14.470358212788902	184.71019562085468
70		25.0	0.0	50.0	euclidean	5.0	100.0	TaggedDocsTransformer()		0.1	0.1	imdb_20news	0.4856305643695624	0.9086171281822244	0.019185204997561982	0.4142857142857143	0.00982806915869796	0.9520759237415628	{'classify': IsolationForest(contamination=0.1, random_state=42), 'reduce_dim': UMAP(n_components=50, random_state=42, set_op_mix_ratio=0.0), 'reduce_dim__metric': 'euclidean', 'reduce_dim__n_components': 50, 'reduce_dim__set_op_mix_ratio': 0.0, 'tagged_docs': TaggedDocsTransformer(), 'vectorize': D2VTransformer(min_count=25, seed=42, size=50), 'vectorize__min_count': 25, 'vectorize__size': 100, 'vectorize__window': 5}		D2VTransformer(min_count=25, seed=42, size=50)	UMAP(n_components=50, random_state=42, set_op_mix_ratio=0.0)		IsolationForest(contamination=0.1, random_state=42)	6.363501389821369	29.0746009349823
71		25.0	0.0	200.0	euclidean	5.0	300.0	TaggedDocsTransformer()		0.1	0.1	imdb_20news	0.4856305643695624	0.9086171281822244	0.019185204997561982	0.4142857142857143	0.00982806915869796	0.9520759237415628	{'classify': LocalOutlierFactor(contamination=0.1, metric='euclidean', novelty=True), 'classify__metric': 'euclidean', 'reduce_dim': UMAP(n_components=5, random_state=42, set_op_mix_ratio=0.0), 'reduce_dim__metric': 'euclidean', 'reduce_dim__n_components': 200, 'reduce_dim__set_op_mix_ratio': 0.0, 'tagged_docs': TaggedDocsTransformer(), 'vectorize': D2VTransformer(min_count=25, seed=42, window=10), 'vectorize__min_count': 25, 'vectorize__size': 300, 'vectorize__window': 5}		D2VTransformer(min_count=25, seed=42, window=10)	UMAP(n_components=5, random_state=42, set_op_mix_ratio=0.0)	euclidean	LocalOutlierFactor(contamination=0.1, metric='euclidean', novelty=True)	15.436902681986489	70.36794273058575
72		25.0	0.0	50.0	euclidean	10.0	300.0	TaggedDocsTransformer()		0.1	0.1	imdb_20news	0.4856305643695624	0.9086171281822244	0.019185204997561982	0.4142857142857143	0.00982806915869796	0.9520759237415628	{'classify': LocalOutlierFactor(contamination=0.1, metric='euclidean', novelty=True), 'classify__metric': 'euclidean', 'reduce_dim': UMAP(n_components=5, random_state=42, set_op_mix_ratio=0.0), 'reduce_dim__metric': 'euclidean', 'reduce_dim__n_components': 50, 'reduce_dim__set_op_mix_ratio': 0.0, 'tagged_docs': TaggedDocsTransformer(), 'vectorize': D2VTransformer(min_count=25, seed=42, window=10), 'vectorize__min_count': 25, 'vectorize__size': 300, 'vectorize__window': 10}		D2VTransformer(min_count=25, seed=42, window=10)	UMAP(n_components=5, random_state=42, set_op_mix_ratio=0.0)	euclidean	LocalOutlierFactor(contamination=0.1, metric='euclidean', novelty=True)	7.930287520090738	39.593470891316734
