	Unnamed: 0	allow_noise	cluster_n	completeness	f1_macro	f1_macro_LOF	hash	homogeneity	in_f1	in_f1_LOF	min_cluster_size	mix_ratio	model_data_frac	model_desc	model_epochs	model_min_count	model_name	model_path	model_train_data	model_type	n_comps	out_f1	out_f1_LOF	out_prec	out_prec_LOF	out_rec	out_rec_LOF	test_data_contamination	test_data_fraction	test_data_name	test_data_path	test_data_seed	time	umap_metric	v_measure
39	39	0.0	3.0	1.0	0.4782879356975876	0.5099242791778882	45|0.3|cosine|15|False	0.0	0.9003844041735309	0.9064250411861614	15.0	0.3	1.0	doc2vecimdb20news1010001	100.0	1.0	doc2vec	/home/philipp/projects/dad4td/models/doc2vec_20_news_imdb_100_min1/doc2vec_wiki.bin	imdb_20news	doc2vec	45.0	0.05619146722164413	0.113423517169615	0.05362462760675273	0.10824230387288976	0.05901639344262295	0.11912568306010927	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	43.0	28.60398747200088	cosine	0.0
40	40	0.0	3.0	1.0	0.5668696974424293	0.4984201542759608	45|0.15|cosine|45|False	0.0	0.9172981878088962	0.9042284459088412	45.0	0.15	1.0	doc2vecimdb20news1010001	100.0	1.0	doc2vec	/home/philipp/projects/dad4td/models/doc2vec_20_news_imdb_100_min1/doc2vec_wiki.bin	imdb_20news	doc2vec	45.0	0.21644120707596254	0.09261186264308012	0.20655412115193644	0.08838133068520357	0.2273224043715847	0.09726775956284152	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	43.0	25.210149826001725	cosine	0.0
41	41	0.0	3.0	1.0	0.7003175463047884	0.5168267541190447	15|1.0|cosine|90|False	0.0	0.9427786930258101	0.9077429983525536	90.0	1.0	1.0	doc2vecimdb20news1010001	100.0	1.0	doc2vec	/home/philipp/projects/dad4td/models/doc2vec_20_news_imdb_100_min1/doc2vec_wiki.bin	imdb_20news	doc2vec	15.0	0.4578563995837669	0.1259105098855359	0.4369414101290963	0.12015888778550148	0.4808743169398907	0.13224043715846995	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	43.0	32.58615403699514	cosine	0.0
42	42	0.0	3.0	1.0	0.7169985274125833	0.5168267541190447	15|1.0|cosine|45|False	0.0	0.9459637561779242	0.9077429983525536	45.0	1.0	1.0	doc2vecimdb20news1010001	100.0	1.0	doc2vec	/home/philipp/projects/dad4td/models/doc2vec_20_news_imdb_100_min1/doc2vec_wiki.bin	imdb_20news	doc2vec	15.0	0.4880332986472424	0.1259105098855359	0.4657398212512413	0.12015888778550148	0.512568306010929	0.13224043715846995	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	43.0	31.8116995340024	cosine	0.0
43	43	0.0	3.0	1.0	0.7169985274125833	0.5093490729327919	15|0.4|cosine|90|False	0.0	0.9459637561779242	0.9063152114222957	90.0	0.4	1.0	doc2vecimdb20news1010001	100.0	1.0	doc2vec	/home/philipp/projects/dad4td/models/doc2vec_20_news_imdb_100_min1/doc2vec_wiki.bin	imdb_20news	doc2vec	15.0	0.4880332986472424	0.11238293444328826	0.4657398212512413	0.10724925521350546	0.512568306010929	0.1180327868852459	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	43.0	22.877850306002074	cosine	0.0
44	44	0.0	3.0	1.0	0.6341688281187052	0.543286241393478	200|1.0|cosine|45|False	0.0	0.9301482701812192	0.91279516749039	45.0	1.0	1.0	doc2vecwikiall	100.0	1.0	doc2vec	/home/philipp/projects/dad4td/models/enwiki_dbow/doc2vec.bin	wikiEN	doc2vec	200.0	0.3381893860561915	0.17377731529656607	0.3227408142999007	0.16583912611717974	0.3551912568306011	0.1825136612021858	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	44.0	120.77275034200285	cosine	0.0
45	45	0.0	2.0	1.0	0.5766482036090678	0.5145259291386592	200|1.0|cosine|15|False	0.0	0.9191652937946184	0.9073036792970895	15.0	1.0	1.0	doc2vecimdb20news101001	10.0	1.0	doc2vec	/home/philipp/projects/dad4td/models/doc2vec_20_news_imdb_10_min1/doc2vec_wiki.bin	imdb_20news	doc2vec	200.0	0.2341311134235172	0.12174817898022892	0.2234359483614697	0.11618669314796425	0.2459016393442623	0.1278688524590164	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	43.0	115.66056335900066	cosine	0.0
46	46	0.0	3.0	1.0	0.6203638782363923	0.5093490729327919	200|0.4|cosine|90|False	0.0	0.9275123558484348	0.9063152114222957	90.0	0.4	1.0	doc2vecimdb20news101001	10.0	1.0	doc2vec	/home/philipp/projects/dad4td/models/doc2vec_20_news_imdb_10_min1/doc2vec_wiki.bin	imdb_20news	doc2vec	200.0	0.3132154006243497	0.11238293444328826	0.2989076464746773	0.10724925521350546	0.3289617486338798	0.1180327868852459	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	43.0	99.71278778599662	cosine	0.0
47	47	0.0	2.0	1.0	0.5800994410796461	0.5145259291386592	6|1.0|cosine|15|False	0.0	0.9198242723778144	0.9073036792970895	15.0	1.0	1.0	doc2vecimdb20news101001	10.0	1.0	doc2vec	/home/philipp/projects/dad4td/models/doc2vec_20_news_imdb_10_min1/doc2vec_wiki.bin	imdb_20news	doc2vec	6.0	0.24037460978147765	0.12174817898022892	0.2293942403177756	0.11618669314796425	0.25245901639344265	0.1278688524590164	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	43.0	24.768052587001876	cosine	0.0
48	48	0.0	3.0	1.0	0.5582416037659838	0.5185523728543339	6|0.4|cosine|45|False	0.0	0.915650741350906	0.9080724876441516	45.0	0.4	1.0	doc2vecimdb20news101001	10.0	1.0	doc2vec	/home/philipp/projects/dad4td/models/doc2vec_20_news_imdb_10_min1/doc2vec_wiki.bin	imdb_20news	doc2vec	6.0	0.2008324661810614	0.12903225806451613	0.1916583912611718	0.12313803376365445	0.21092896174863388	0.1355191256830601	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	43.0	18.76951673599979	cosine	0.0
49	49	0.0	2.0	1.0	0.5519143350699236	0.5185523728543339	6|0.4|cosine|15|False	0.0	0.91444261394838	0.9080724876441516	15.0	0.4	1.0	doc2vecimdb20news101001	10.0	1.0	doc2vec	/home/philipp/projects/dad4td/models/doc2vec_20_news_imdb_10_min1/doc2vec_wiki.bin	imdb_20news	doc2vec	6.0	0.1893860561914672	0.12903225806451613	0.1807348560079444	0.12313803376365445	0.1989071038251366	0.1355191256830601	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	43.0	17.927994296005636	cosine	0.0
50	50	0.0	3.0	1.0	0.5967804221874409	0.5001457730112499	6|0.3|cosine|90|False	0.0	0.9230093355299286	0.9045579352004391	90.0	0.3	1.0	doc2vecimdb20news101001	10.0	1.0	doc2vec	/home/philipp/projects/dad4td/models/doc2vec_20_news_imdb_10_min1/doc2vec_wiki.bin	imdb_20news	doc2vec	6.0	0.2705515088449532	0.09573361082206036	0.2581926514399205	0.0913604766633565	0.2841530054644809	0.1005464480874317	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	43.0	17.24230451299809	cosine	0.0
51	51	0.0	2.0	1.0	0.5824002660600315	0.5001457730112499	6|0.3|cosine|15|False	0.0	0.9202635914332784	0.9045579352004391	15.0	0.3	1.0	doc2vecimdb20news101001	10.0	1.0	doc2vec	/home/philipp/projects/dad4td/models/doc2vec_20_news_imdb_10_min1/doc2vec_wiki.bin	imdb_20news	doc2vec	6.0	0.2445369406867846	0.09573361082206036	0.2333664349553128	0.0913604766633565	0.2568306010928962	0.1005464480874317	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	43.0	17.178431098000146	cosine	0.0
52	52	0.0	2.0	1.0	0.5519143350699236	0.5041722167269245	6|0.15|cosine|15|False	0.0	0.91444261394838	0.9053267435475014	15.0	0.15	1.0	doc2vecimdb20news101001	10.0	1.0	doc2vec	/home/philipp/projects/dad4td/models/doc2vec_20_news_imdb_10_min1/doc2vec_wiki.bin	imdb_20news	doc2vec	6.0	0.1893860561914672	0.10301768990634756	0.1807348560079444	0.09831181727904667	0.1989071038251366	0.1081967213114754	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	43.0	15.15270119300112	cosine	0.0
53	53	0.0	3.0	1.0	0.4731110794917202	0.5018713917465389	6|0.0|cosine|90|False	0.0	0.8993959362987369	0.9048874244920374	90.0	0.0	1.0	doc2vecimdb20news101001	10.0	1.0	doc2vec	/home/philipp/projects/dad4td/models/doc2vec_20_news_imdb_10_min1/doc2vec_wiki.bin	imdb_20news	doc2vec	6.0	0.04682622268470344	0.0988553590010406	0.044687189672293945	0.09433962264150944	0.049180327868852465	0.10382513661202186	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	43.0	35.52190693999728	cosine	0.0
54	54	0.0	3.0	1.0	0.5743473786286823	0.581825059814935	3|1.0|cosine|45|False	0.0	0.9187259747391544	0.9201537616694124	45.0	1.0	1.0	doc2vecimdb20news101001	10.0	1.0	doc2vec	/home/philipp/projects/dad4td/models/doc2vec_20_news_imdb_10_min1/doc2vec_wiki.bin	imdb_20news	doc2vec	3.0	0.2299687825182102	0.24349635796045785	0.21946375372393248	0.2323733862959285	0.2415300546448088	0.2557377049180328	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	43.0	22.450378120003734	cosine	0.0
55	55	0.0	2.0	1.0	0.6111605783148503	0.581825059814935	3|1.0|cosine|15|False	0.0	0.9257550796265788	0.9201537616694124	15.0	1.0	1.0	doc2vecimdb20news101001	10.0	1.0	doc2vec	/home/philipp/projects/dad4td/models/doc2vec_20_news_imdb_10_min1/doc2vec_wiki.bin	imdb_20news	doc2vec	3.0	0.29656607700312176	0.24349635796045785	0.2830188679245283	0.2323733862959285	0.3114754098360656	0.2557377049180328	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	43.0	22.300428641996408	cosine	0.0
56	56	0.0	3.0	1.0	0.5030218042367317	0.5438614476385744	3|0.4|cosine|45|False	0.0	0.9051070840197694	0.912904997254256	45.0	0.4	1.0	doc2vecimdb20news101001	10.0	1.0	doc2vec	/home/philipp/projects/dad4td/models/doc2vec_20_news_imdb_10_min1/doc2vec_wiki.bin	imdb_20news	doc2vec	3.0	0.10093652445369407	0.17481789802289285	0.09632571996027806	0.16683217477656406	0.10601092896174864	0.1836065573770492	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	43.0	15.706832351999765	cosine	0.0
57	57	0.0	2.0	1.0	0.5881523285109952	0.5438614476385744	3|0.4|cosine|15|False	0.0	0.9213618890719384	0.912904997254256	15.0	0.4	1.0	doc2vecimdb20news101001	10.0	1.0	doc2vec	/home/philipp/projects/dad4td/models/doc2vec_20_news_imdb_10_min1/doc2vec_wiki.bin	imdb_20news	doc2vec	3.0	0.25494276795005205	0.17481789802289285	0.2432969215491559	0.16683217477656406	0.2677595628415301	0.1836065573770492	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	43.0	15.55694447499991	cosine	0.0
58	58	0.0	3.0	1.0	0.5197027853445266	0.5306317040013577	3|0.3|cosine|45|False	0.0	0.9082921471718836	0.9103789126853375	45.0	0.3	1.0	doc2vecimdb20news101001	10.0	1.0	doc2vec	/home/philipp/projects/dad4td/models/doc2vec_20_news_imdb_10_min1/doc2vec_wiki.bin	imdb_20news	doc2vec	3.0	0.13111342351716962	0.15088449531737774	0.12512413108242304	0.14399205561072492	0.1377049180327869	0.15846994535519127	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	43.0	15.341582594999636	cosine	0.0
59	59	0.0	2.0	1.0	0.6180630532560067	0.5306317040013577	3|0.3|cosine|15|False	0.0	0.9270730367929708	0.9103789126853375	15.0	0.3	1.0	doc2vecimdb20news101001	10.0	1.0	doc2vec	/home/philipp/projects/dad4td/models/doc2vec_20_news_imdb_10_min1/doc2vec_wiki.bin	imdb_20news	doc2vec	3.0	0.3090530697190427	0.15088449531737774	0.29493545183714004	0.14399205561072492	0.32459016393442625	0.15846994535519127	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	43.0	15.07227252300072	cosine	0.0
60	60	0.0	3.0	1.0	0.5231540228151048	0.5427110351483816	3|0.15|cosine|45|False	0.0	0.9089511257550796	0.912685337726524	45.0	0.15	1.0	doc2vecimdb20news101001	10.0	1.0	doc2vec	/home/philipp/projects/dad4td/models/doc2vec_20_news_imdb_10_min1/doc2vec_wiki.bin	imdb_20news	doc2vec	3.0	0.13735691987513007	0.1727367325702393	0.13108242303872888	0.16484607745779542	0.14426229508196722	0.1814207650273224	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	43.0	13.410615402004625	cosine	0.0
61	61	0.0	2.0	1.0	0.593904390961959	0.5427110351483816	3|0.15|cosine|15|False	0.0	0.9224601867105984	0.912685337726524	15.0	0.15	1.0	doc2vecimdb20news101001	10.0	1.0	doc2vec	/home/philipp/projects/dad4td/models/doc2vec_20_news_imdb_10_min1/doc2vec_wiki.bin	imdb_20news	doc2vec	3.0	0.26534859521331944	0.1727367325702393	0.253227408142999	0.16484607745779542	0.2786885245901639	0.1814207650273224	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	43.0	13.380181776003154	cosine	0.0
62	62	0.0	3.0	1.0	0.4593061296094072	0.5225788165700085	3|0.0|cosine|90|False	0.0	0.8967600219659528	0.9088412959912135	90.0	0.0	1.0	doc2vecimdb20news101001	10.0	1.0	doc2vec	/home/philipp/projects/dad4td/models/doc2vec_20_news_imdb_10_min1/doc2vec_wiki.bin	imdb_20news	doc2vec	3.0	0.021852237252861603	0.1363163371488033	0.020854021847070508	0.1300893743793446	0.022950819672131147	0.1431693989071038	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	43.0	30.015563594002746	cosine	0.0
63	63	0.0	2.0	1.0	0.5588168100110802	0.5651440787071402	200|1.0|cosine|90|False	0.0	0.9157605711147722	0.9169686985172982	90.0	1.0	0.3	doc2vecwiki031030	30.0	10.0	doc2vec	/home/philipp/projects/dad4td/models/doc2vec_03_10/doc2vec_wiki.bin	wikiEN	doc2vec	200.0	0.20187304890738814	0.2133194588969823	0.1926514399205561	0.2035749751737835	0.2120218579234973	0.22404371584699453	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	43.0	112.53420775799896	cosine	0.0
64	64	0.0	2.0	1.0	0.5542151600503091	0.5651440787071402	200|1.0|cosine|45|False	0.0	0.914881933003844	0.9169686985172982	45.0	1.0	0.3	doc2vecwiki031030	30.0	10.0	doc2vec	/home/philipp/projects/dad4td/models/doc2vec_03_10/doc2vec_wiki.bin	wikiEN	doc2vec	200.0	0.1935483870967742	0.2133194588969823	0.1847070506454816	0.2035749751737835	0.20327868852459016	0.22404371584699453	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	43.0	103.57246838599531	cosine	0.0
65	65	0.0	2.0	1.0	0.5133755166484665	0.5651440787071402	200|1.0|cosine|15|False	0.0	0.9070840197693576	0.9169686985172982	15.0	1.0	0.3	doc2vecwiki031030	30.0	10.0	doc2vec	/home/philipp/projects/dad4td/models/doc2vec_03_10/doc2vec_wiki.bin	wikiEN	doc2vec	200.0	0.11966701352757544	0.2133194588969823	0.11420059582919564	0.2035749751737835	0.12568306010928962	0.22404371584699453	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	43.0	98.7791246380002	cosine	0.0
66	66	0.0	3.0	1.0	0.6353192406088981	0.5145259291386592	6|1.0|cosine|90|False	0.0	0.9303679297089512	0.9073036792970895	90.0	1.0	1.0	doc2vecimdb20news101001	10.0	1.0	doc2vec	/home/philipp/projects/dad4td/models/doc2vec_20_news_imdb_10_min1/doc2vec_wiki.bin	imdb_20news	doc2vec	6.0	0.3402705515088449	0.12174817898022892	0.3247269116186693	0.11618669314796425	0.3573770491803279	0.1278688524590164	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	43.0	25.87370024299889	cosine	0.0
67	67	0.0	3.0	1.0	0.4759871107172021	0.4800135544328768	15|0.0|cosine|90|False	0.0	0.8999450851180669	0.9007138934651291	90.0	0.0	1.0	doc2vecimdb20news101001	10.0	1.0	doc2vec	/home/philipp/projects/dad4td/models/doc2vec_20_news_imdb_10_min1/doc2vec_wiki.bin	imdb_20news	doc2vec	15.0	0.05202913631633714	0.05931321540062435	0.04965243296921549	0.05660377358490566	0.0546448087431694	0.062295081967213124	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	43.0	35.42793127999903	cosine	0.0
68	68	0.0	2.0	1.0	0.5772234098541641	0.5053226292171172	15|0.15|cosine|15|False	0.0	0.9192751235584844	0.9055464030752334	15.0	0.15	1.0	doc2vecimdb20news101001	10.0	1.0	doc2vec	/home/philipp/projects/dad4td/models/doc2vec_20_news_imdb_10_min1/doc2vec_wiki.bin	imdb_20news	doc2vec	15.0	0.23517169614984396	0.10509885535900104	0.22442899702085406	0.1002979145978153	0.2469945355191257	0.1103825136612022	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	43.0	17.452517006000562	cosine	0.0
69	69	0.0	3.0	1.0	0.4932432980700933	0.5053226292171172	15|0.15|cosine|45|False	0.0	0.9032399780340472	0.9055464030752334	45.0	0.15	1.0	doc2vecimdb20news101001	10.0	1.0	doc2vec	/home/philipp/projects/dad4td/models/doc2vec_20_news_imdb_10_min1/doc2vec_wiki.bin	imdb_20news	doc2vec	15.0	0.08324661810613943	0.10509885535900104	0.07944389275074479	0.1002979145978153	0.08743169398907104	0.1103825136612022	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	43.0	16.443088189000267	cosine	0.0
70	70	0.0	2.0	1.0	0.5513391288248272	0.5093490729327919	200|0.4|cosine|15|False	0.0	0.914332784184514	0.9063152114222957	15.0	0.4	1.0	doc2vecimdb20news101001	10.0	1.0	doc2vec	/home/philipp/projects/dad4td/models/doc2vec_20_news_imdb_10_min1/doc2vec_wiki.bin	imdb_20news	doc2vec	200.0	0.18834547346514047	0.11238293444328826	0.17974180734856007	0.10724925521350546	0.1978142076502732	0.1180327868852459	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	43.0	87.36929226100621	cosine	0.0
71	71	0.0	3.0	1.0	0.6157622282756213	0.4926680918249969	200|0.3|cosine|90|False	0.0	0.9266337177375068	0.9031301482701812	90.0	0.3	1.0	doc2vecimdb20news101001	10.0	1.0	doc2vec	/home/philipp/projects/dad4td/models/doc2vec_20_news_imdb_10_min1/doc2vec_wiki.bin	imdb_20news	doc2vec	200.0	0.3048907388137357	0.08220603537981269	0.29096325719960275	0.07845084409136048	0.32021857923497266	0.08633879781420765	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	43.0	94.4421962080014	cosine	0.0
72	72	0.0	2.0	1.0	0.545011860128767	0.4926680918249969	200|0.3|cosine|15|False	0.0	0.9131246567819878	0.9031301482701812	15.0	0.3	1.0	doc2vecimdb20news101001	10.0	1.0	doc2vec	/home/philipp/projects/dad4td/models/doc2vec_20_news_imdb_10_min1/doc2vec_wiki.bin	imdb_20news	doc2vec	200.0	0.1768990634755463	0.08220603537981269	0.16881827209533268	0.07845084409136048	0.185792349726776	0.08633879781420765	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	43.0	83.84070898500067	cosine	0.0
73	73	0.0	3.0	1.0	0.4685094295309492	0.4909424730897078	200|0.15|cosine|90|False	0.0	0.8985172981878089	0.9028006589785832	90.0	0.15	1.0	doc2vecimdb20news101001	10.0	1.0	doc2vec	/home/philipp/projects/dad4td/models/doc2vec_20_news_imdb_10_min1/doc2vec_wiki.bin	imdb_20news	doc2vec	200.0	0.038501560874089485	0.07908428720083246	0.036742800397219465	0.07547169811320754	0.04043715846994536	0.08306010928961749	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	43.0	97.75414524599908	cosine	0.0
74	74	0.0	2.0	1.0	0.5772234098541641	0.4909424730897078	200|0.15|cosine|15|False	0.0	0.9192751235584844	0.9028006589785832	15.0	0.15	1.0	doc2vecimdb20news101001	10.0	1.0	doc2vec	/home/philipp/projects/dad4td/models/doc2vec_20_news_imdb_10_min1/doc2vec_wiki.bin	imdb_20news	doc2vec	200.0	0.23517169614984396	0.07908428720083246	0.22442899702085406	0.07547169811320754	0.2469945355191257	0.08306010928961749	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	43.0	84.77561497099668	cosine	0.0
75	75	0.0	3.0	1.0	0.6203638782363923	0.5151011353837556	45|1.0|cosine|90|False	0.0	0.9275123558484348	0.9074135090609556	90.0	1.0	1.0	doc2vecimdb20news101001	10.0	1.0	doc2vec	/home/philipp/projects/dad4td/models/doc2vec_20_news_imdb_10_min1/doc2vec_wiki.bin	imdb_20news	doc2vec	45.0	0.3132154006243497	0.12278876170655564	0.2989076464746773	0.11717974180734855	0.3289617486338798	0.12896174863387974	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	43.0	43.44337225599884	cosine	0.0
76	76	0.0	3.0	1.0	0.5680201099326221	0.5151011353837556	45|1.0|cosine|15|False	0.0	0.9175178473366282	0.9074135090609556	15.0	1.0	1.0	doc2vecimdb20news101001	10.0	1.0	doc2vec	/home/philipp/projects/dad4td/models/doc2vec_20_news_imdb_10_min1/doc2vec_wiki.bin	imdb_20news	doc2vec	45.0	0.21852237252861606	0.12278876170655564	0.20854021847070506	0.11717974180734855	0.2295081967213115	0.12896174863387974	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	43.0	39.63793521699699	cosine	0.0
77	77	0.0	3.0	1.0	0.6065589283540793	0.497269741785768	45|0.4|cosine|90|False	0.0	0.9248764415156508	0.9040087863811094	90.0	0.4	1.0	doc2vecimdb20news101001	10.0	1.0	doc2vec	/home/philipp/projects/dad4td/models/doc2vec_20_news_imdb_10_min1/doc2vec_wiki.bin	imdb_20news	doc2vec	45.0	0.2882414151925078	0.09053069719042664	0.27507447864945384	0.08639523336643495	0.3027322404371585	0.09508196721311477	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	43.0	28.38215478300117	cosine	0.0
78	78	0.0	2.0	1.0	0.5691705224228149	0.497269741785768	45|0.4|cosine|15|False	0.0	0.9177375068643602	0.9040087863811094	15.0	0.4	1.0	doc2vecimdb20news101001	10.0	1.0	doc2vec	/home/philipp/projects/dad4td/models/doc2vec_20_news_imdb_10_min1/doc2vec_wiki.bin	imdb_20news	doc2vec	45.0	0.22060353798126955	0.09053069719042664	0.21052631578947367	0.08639523336643495	0.23169398907103825	0.09508196721311477	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	43.0	25.62057741400349	cosine	0.0
79	79	0.0	3.0	1.0	0.5870019160208024	0.6226647032167778	3|0.15|cosine|45|False	0.0	0.9211422295442064	0.927951674903899	45.0	0.15	0.1	doc2vecwikiimdb20news011001	10.0	1.0	doc2vec	/home/philipp/projects/dad4td/models/doc2vec_20_news_imdb_wiki_01_10_min1/doc2vec_wiki.bin	wiki_imdb_20news	doc2vec	3.0	0.2528616024973985	0.3173777315296566	0.2413108242303873	0.3028798411122145	0.26557377049180325	0.3333333333333333	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	43.0	13.017923173996678	cosine	0.0
80	80	0.0	3.0	1.0	0.6059837221089829	0.4995705667661534	45|0.3|cosine|90|False	0.0	0.9247666117517848	0.9044481054365732	90.0	0.3	1.0	doc2vecimdb20news101001	10.0	1.0	doc2vec	/home/philipp/projects/dad4td/models/doc2vec_20_news_imdb_10_min1/doc2vec_wiki.bin	imdb_20news	doc2vec	45.0	0.28720083246618106	0.0946930280957336	0.2740814299900695	0.0903674280039722	0.3016393442622951	0.0994535519125683	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	43.0	26.098082363998397	cosine	0.0
81	81	0.0	3.0	1.0	0.4713854607564311	0.4966945355406716	45|0.15|cosine|90|False	0.0	0.8990664470071389	0.9038989566172432	90.0	0.15	1.0	doc2vecimdb20news101001	10.0	1.0	doc2vec	/home/philipp/projects/dad4td/models/doc2vec_20_news_imdb_10_min1/doc2vec_wiki.bin	imdb_20news	doc2vec	45.0	0.043704474505723206	0.08949011446409989	0.041708043694141016	0.08540218470705065	0.045901639344262286	0.09398907103825137	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	43.0	27.191200774002933	cosine	0.0
82	82	0.0	2.0	1.0	0.566294491197333	0.4966945355406716	45|0.15|cosine|15|False	0.0	0.9171883580450302	0.9038989566172432	15.0	0.15	1.0	doc2vecimdb20news101001	10.0	1.0	doc2vec	/home/philipp/projects/dad4td/models/doc2vec_20_news_imdb_10_min1/doc2vec_wiki.bin	imdb_20news	doc2vec	45.0	0.21540062434963575	0.08949011446409989	0.20556107249255207	0.08540218470705065	0.2262295081967213	0.09398907103825137	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	43.0	22.286154196997813	cosine	0.0
83	83	0.0	3.0	1.0	0.628991971912838	0.5001457730112499	15|1.0|cosine|90|False	0.0	0.9291598023064253	0.9045579352004391	90.0	1.0	1.0	doc2vecimdb20news101001	10.0	1.0	doc2vec	/home/philipp/projects/dad4td/models/doc2vec_20_news_imdb_10_min1/doc2vec_wiki.bin	imdb_20news	doc2vec	15.0	0.3288241415192508	0.09573361082206036	0.3138033763654419	0.0913604766633565	0.3453551912568306	0.1005464480874317	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	43.0	30.03118548200291	cosine	0.0
84	84	0.0	2.0	1.0	0.5783738223443569	0.5001457730112499	15|1.0|cosine|15|False	0.0	0.9194947830862162	0.9045579352004391	15.0	1.0	1.0	doc2vecimdb20news101001	10.0	1.0	doc2vec	/home/philipp/projects/dad4td/models/doc2vec_20_news_imdb_10_min1/doc2vec_wiki.bin	imdb_20news	doc2vec	15.0	0.2372528616024974	0.09573361082206036	0.22641509433962265	0.0913604766633565	0.2491803278688525	0.1005464480874317	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	43.0	29.447507297998534	cosine	0.0
