	contamination	dim_reducer	doc2vec_data_frac	doc2vec_epochs	doc2vec_min_count	f1_macro	fraction	in_f1	metric	model_name	model_path	model_train_data	model_type	n_components	out_f1	out_prec	out_rec	outlier_detector	seed	set_op_mix_ratio	time
179	0.1	UMAPModel(set_op_mix_ratio=[1.0], metric=['cosine'], n_components=[8, 16, 32], dim_reducer='umap')	0.1	10.0	1.0	0.9044554794243744	0.2	0.9817552819076644	cosine	doc2vecwikiimdb20news011001	/home/philipp/projects/dad4td/models/doc2vec_20_news_imdb_wiki_01_10_min1/doc2vec_wiki.bin	wiki_EN	doc2vec	32.0	0.8271556769410846	0.7892777364110201	0.8688524590163934	AE_30_tiny	42.0	1.0	15.56155701103853
180	0.1	UMAPModel(set_op_mix_ratio=[1.0], metric=['cosine'], n_components=[8, 16, 32], dim_reducer='umap')	1.0	100.0	1.0	0.9428458285495693	0.2	0.9890861167167744	cosine	doc2vecapnews	/home/philipp/projects/dad4td/models/apnews_dbow/doc2vec.bin	apnews	doc2vec	8.0	0.8966055403823643	0.8555472822040209	0.9418032786885245	AE_10_tiny	43.0	1.0	5.922867337998468
181	0.1	UMAPModel(set_op_mix_ratio=[1.0], metric=['cosine'], n_components=[8, 16, 32], dim_reducer='umap')	1.0	100.0	1.0	0.9428458285495693	0.2	0.9890861167167744	cosine	doc2vecapnews	/home/philipp/projects/dad4td/models/apnews_dbow/doc2vec.bin	apnews	doc2vec	8.0	0.8966055403823643	0.8555472822040209	0.9418032786885245	AE_30_tiny	43.0	1.0	12.7708766470314
182	0.1	UMAPModel(set_op_mix_ratio=[1.0], metric=['cosine'], n_components=[8, 16, 32], dim_reducer='umap')	1.0	100.0	1.0	0.9381009539385903	0.2	0.9881800584819406	cosine	doc2vecapnews	/home/philipp/projects/dad4td/models/apnews_dbow/doc2vec.bin	apnews	doc2vec	16.0	0.88802184939524	0.8473566641846612	0.9327868852459016	AE_10_tiny	43.0	1.0	5.443126210011542
183	0.1	UMAPModel(set_op_mix_ratio=[1.0], metric=['cosine'], n_components=[8, 16, 32], dim_reducer='umap')	1.0	100.0	1.0	0.9381009539385903	0.2	0.9881800584819406	cosine	doc2vecapnews	/home/philipp/projects/dad4td/models/apnews_dbow/doc2vec.bin	apnews	doc2vec	16.0	0.88802184939524	0.8473566641846612	0.9327868852459016	AE_30_tiny	43.0	1.0	14.816929759981576
184	0.1	UMAPModel(set_op_mix_ratio=[1.0], metric=['cosine'], n_components=[8, 16, 32], dim_reducer='umap')	1.0	100.0	1.0	0.9432771807869311	0.2	0.9891684856472138	cosine	doc2vecapnews	/home/philipp/projects/dad4td/models/apnews_dbow/doc2vec.bin	apnews	doc2vec	32.0	0.8973858759266485	0.8562918838421445	0.9426229508196722	AE_10_tiny	43.0	1.0	5.781796797004063
185	0.1	UMAPModel(set_op_mix_ratio=[1.0], metric=['cosine'], n_components=[8, 16, 32], dim_reducer='umap')	1.0	100.0	1.0	0.9432771807869311	0.2	0.9891684856472138	cosine	doc2vecapnews	/home/philipp/projects/dad4td/models/apnews_dbow/doc2vec.bin	apnews	doc2vec	32.0	0.8973858759266485	0.8562918838421445	0.9426229508196722	AE_30_tiny	43.0	1.0	13.456897214986384
186	0.1	UMAPModel(set_op_mix_ratio=[1.0], metric=['cosine'], n_components=[8, 16, 32], dim_reducer='umap')	1.0	100.0	1.0	0.6344289788359252	0.2	0.9301923314525762	cosine	doc2vec_wiki_all	/home/philipp/projects/dad4td/models/enwiki_dbow/doc2vec.bin	wiki_EN	doc2vec	8.0	0.33866562621927426	0.3231571109456441	0.3557377049180328	AE_10_tiny	43.0	1.0	4.8173197729629464
187	0.1	UMAPModel(set_op_mix_ratio=[1.0], metric=['cosine'], n_components=[8, 16, 32], dim_reducer='umap')	1.0	100.0	1.0	0.6305468086996695	0.2	0.9294510110786212	cosine	doc2vec_wiki_all	/home/philipp/projects/dad4td/models/enwiki_dbow/doc2vec.bin	wiki_EN	doc2vec	8.0	0.3316426063207179	0.31645569620253167	0.3483606557377049	AE_30_tiny	43.0	1.0	11.993935958016664
188	0.1	UMAPModel(set_op_mix_ratio=[1.0], metric=['cosine'], n_components=[8, 16, 32], dim_reducer='umap')	1.0	100.0	1.0	0.5020038419658709	0.2	0.9049050698076685	cosine	doc2vec_wiki_all	/home/philipp/projects/dad4td/models/enwiki_dbow/doc2vec.bin	wiki_EN	doc2vec	16.0	0.09910261412407335	0.09456440804169769	0.1040983606557377	AE_10_tiny	43.0	1.0	5.405517894017976
189	0.1	UMAPModel(set_op_mix_ratio=[1.0], metric=['cosine'], n_components=[8, 16, 32], dim_reducer='umap')	1.0	100.0	1.0	0.4938081494559979	0.2	0.9033400601293192	cosine	doc2vec_wiki_all	/home/philipp/projects/dad4td/models/enwiki_dbow/doc2vec.bin	wiki_EN	doc2vec	16.0	0.08427623878267655	0.08041697691734921	0.08852459016393442	AE_30_tiny	43.0	1.0	13.202924162964337
190	0.1	UMAPModel(set_op_mix_ratio=[1.0], metric=['cosine'], n_components=[8, 16, 32], dim_reducer='umap')	1.0	100.0	1.0	0.4480848122956534	0.2	0.8946089535027387	cosine	doc2vec_wiki_all	/home/philipp/projects/dad4td/models/enwiki_dbow/doc2vec.bin	wiki_EN	doc2vec	32.0	0.0015606710885680843	0.0014892032762472078	0.001639344262295082	AE_10_tiny	43.0	1.0	5.81360631796997
191	0.1	UMAPModel(set_op_mix_ratio=[1.0], metric=['cosine'], n_components=[8, 16, 32], dim_reducer='umap')	1.0	100.0	1.0	0.4480848122956534	0.2	0.8946089535027387	cosine	doc2vec_wiki_all	/home/philipp/projects/dad4td/models/enwiki_dbow/doc2vec.bin	wiki_EN	doc2vec	32.0	0.0015606710885680843	0.0014892032762472078	0.001639344262295082	AE_30_tiny	43.0	1.0	14.217874833964743
192	0.1	UMAPModel(set_op_mix_ratio=[1.0], metric=['cosine'], n_components=[8, 16, 32], dim_reducer='umap')	0.1	10.0	1.0	0.8496737452794336	0.2	0.9712944277418558	cosine	doc2vecwikiimdb20news011001	/home/philipp/projects/dad4td/models/doc2vec_20_news_imdb_wiki_01_10_min1/doc2vec_wiki.bin	wiki_EN	doc2vec	8.0	0.7280530628170113	0.6947133283693224	0.7647540983606558	AE_10_tiny	43.0	1.0	9.1789239589707
193	0.1	UMAPModel(set_op_mix_ratio=[1.0], metric=['cosine'], n_components=[8, 16, 32], dim_reducer='umap')	0.1	10.0	1.0	0.8677905392486266	0.2	0.9747539228203121	cosine	doc2vecwikiimdb20news011001	/home/philipp/projects/dad4td/models/doc2vec_20_news_imdb_wiki_01_10_min1/doc2vec_wiki.bin	wiki_EN	doc2vec	8.0	0.760827155676941	0.7259865971705137	0.7991803278688525	AE_30_tiny	43.0	1.0	14.481577094004024
194	0.1	UMAPModel(set_op_mix_ratio=[1.0], metric=['cosine'], n_components=[8, 16, 32], dim_reducer='umap')	0.1	10.0	1.0	0.857006733314583	0.2	0.9726946995593261	cosine	doc2vecwikiimdb20news011001	/home/philipp/projects/dad4td/models/doc2vec_20_news_imdb_wiki_01_10_min1/doc2vec_wiki.bin	wiki_EN	doc2vec	16.0	0.74131876706984	0.7073715562174236	0.7786885245901639	AE_10_tiny	43.0	1.0	5.990231710020453
195	0.1	UMAPModel(set_op_mix_ratio=[1.0], metric=['cosine'], n_components=[8, 16, 32], dim_reducer='umap')	0.1	10.0	1.0	0.8548499721277745	0.2	0.972282854907129	cosine	doc2vecwikiimdb20news011001	/home/philipp/projects/dad4td/models/doc2vec_20_news_imdb_wiki_01_10_min1/doc2vec_wiki.bin	wiki_EN	doc2vec	16.0	0.7374170893484199	0.7036485480268057	0.7745901639344263	AE_30_tiny	43.0	1.0	14.801087647036184
196	0.1	UMAPModel(set_op_mix_ratio=[1.0], metric=['cosine'], n_components=[8, 16, 32], dim_reducer='umap')	0.1	10.0	1.0	0.8337137124970492	0.2	0.9682467773155966	cosine	doc2vecwikiimdb20news011001	/home/philipp/projects/dad4td/models/doc2vec_20_news_imdb_wiki_01_10_min1/doc2vec_wiki.bin	wiki_EN	doc2vec	32.0	0.6991806476785017	0.6671630677587491	0.7344262295081967	AE_10_tiny	43.0	1.0	6.390661798010115
197	0.1	UMAPModel(set_op_mix_ratio=[1.0], metric=['cosine'], n_components=[8, 16, 32], dim_reducer='umap')	0.1	10.0	1.0	0.8337137124970492	0.2	0.9682467773155966	cosine	doc2vecwikiimdb20news011001	/home/philipp/projects/dad4td/models/doc2vec_20_news_imdb_wiki_01_10_min1/doc2vec_wiki.bin	wiki_EN	doc2vec	32.0	0.6991806476785017	0.6671630677587491	0.7344262295081967	AE_30_tiny	43.0	1.0	17.602663718978874
198	0.1	UMAPModel(set_op_mix_ratio=[1.0], metric=['cosine'], n_components=[8, 16, 32], dim_reducer='umap')	1.0	100.0	1.0	0.9527669300088895	0.2	0.9909806021168814	cosine	doc2vecapnews	/home/philipp/projects/dad4td/models/apnews_dbow/doc2vec.bin	apnews	doc2vec	8.0	0.9145532579008975	0.8726731198808637	0.9606557377049181	AE_10_tiny	44.0	1.0	5.300594141008332
199	0.1	UMAPModel(set_op_mix_ratio=[1.0], metric=['cosine'], n_components=[8, 16, 32], dim_reducer='umap')	1.0	100.0	1.0	0.9527669300088895	0.2	0.9909806021168814	cosine	doc2vecapnews	/home/philipp/projects/dad4td/models/apnews_dbow/doc2vec.bin	apnews	doc2vec	8.0	0.9145532579008975	0.8726731198808637	0.9606557377049181	AE_30_tiny	44.0	1.0	12.796564224991016
200	0.1	UMAPModel(set_op_mix_ratio=[1.0], metric=['cosine'], n_components=[8, 16, 32], dim_reducer='umap')	1.0	100.0	1.0	0.9527669300088895	0.2	0.9909806021168814	cosine	doc2vecapnews	/home/philipp/projects/dad4td/models/apnews_dbow/doc2vec.bin	apnews	doc2vec	16.0	0.9145532579008975	0.8726731198808637	0.9606557377049181	AE_10_tiny	44.0	1.0	5.533930621983018
201	0.1	UMAPModel(set_op_mix_ratio=[1.0], metric=['cosine'], n_components=[8, 16, 32], dim_reducer='umap')	1.0	100.0	1.0	0.9527669300088895	0.2	0.9909806021168814	cosine	doc2vecapnews	/home/philipp/projects/dad4td/models/apnews_dbow/doc2vec.bin	apnews	doc2vec	16.0	0.9145532579008975	0.8726731198808637	0.9606557377049181	AE_30_tiny	44.0	1.0	12.484864764963277
202	0.1	UMAPModel(set_op_mix_ratio=[1.0], metric=['cosine'], n_components=[8, 16, 32], dim_reducer='umap')	1.0	100.0	1.0	0.9527669300088895	0.2	0.9909806021168814	cosine	doc2vecapnews	/home/philipp/projects/dad4td/models/apnews_dbow/doc2vec.bin	apnews	doc2vec	32.0	0.9145532579008975	0.8726731198808637	0.9606557377049181	AE_10_tiny	44.0	1.0	6.017497536959127
203	0.1	UMAPModel(set_op_mix_ratio=[1.0], metric=['cosine'], n_components=[8, 16, 32], dim_reducer='umap')	1.0	100.0	1.0	0.9527669300088895	0.2	0.9909806021168814	cosine	doc2vecapnews	/home/philipp/projects/dad4td/models/apnews_dbow/doc2vec.bin	apnews	doc2vec	32.0	0.9145532579008975	0.8726731198808637	0.9606557377049181	AE_30_tiny	44.0	1.0	15.020234186027665
204	0.1	UMAPModel(set_op_mix_ratio=[1.0], metric=['cosine'], n_components=[8, 16, 32], dim_reducer='umap')	1.0	100.0	1.0	0.6784269070468227	0.2	0.9385939623573989	cosine	doc2vec_wiki_all	/home/philipp/projects/dad4td/models/enwiki_dbow/doc2vec.bin	wiki_EN	doc2vec	8.0	0.41825985173624664	0.3991064780342517	0.43934426229508194	AE_10_tiny	44.0	1.0	4.958811826014426
205	0.1	UMAPModel(set_op_mix_ratio=[1.0], metric=['cosine'], n_components=[8, 16, 32], dim_reducer='umap')	1.0	100.0	1.0	0.6913674741676749	0.2	0.9410650302705819	cosine	doc2vec_wiki_all	/home/philipp/projects/dad4td/models/enwiki_dbow/doc2vec.bin	wiki_EN	doc2vec	8.0	0.44166991806476785	0.42144452717795977	0.4639344262295082	AE_30_tiny	44.0	1.0	12.153832219017204
206	0.1	UMAPModel(set_op_mix_ratio=[1.0], metric=['cosine'], n_components=[8, 16, 32], dim_reducer='umap')	1.0	100.0	1.0	0.8876327421672665	0.2	0.9785428936205263	cosine	doc2vec_wiki_all	/home/philipp/projects/dad4td/models/enwiki_dbow/doc2vec.bin	wiki_EN	doc2vec	16.0	0.7967225907140069	0.7602382725241995	0.8368852459016394	AE_10_tiny	44.0	1.0	4.983025036985055
207	0.1	UMAPModel(set_op_mix_ratio=[1.0], metric=['cosine'], n_components=[8, 16, 32], dim_reducer='umap')	1.0	100.0	1.0	0.8811624586068405	0.2	0.9773073596639348	cosine	doc2vec_wiki_all	/home/philipp/projects/dad4td/models/enwiki_dbow/doc2vec.bin	wiki_EN	doc2vec	16.0	0.7850175575497463	0.7490692479523455	0.8245901639344262	AE_30_tiny	44.0	1.0	12.496190481004305
208	0.1	UMAPModel(set_op_mix_ratio=[1.0], metric=['cosine'], n_components=[8, 16, 32], dim_reducer='umap')	1.0	100.0	1.0	0.9096317062727155	0.2	0.9827437090729377	cosine	doc2vec_wiki_all	/home/philipp/projects/dad4td/models/enwiki_dbow/doc2vec.bin	wiki_EN	doc2vec	32.0	0.8365197034724933	0.7982129560685034	0.8786885245901639	AE_10_tiny	44.0	1.0	5.232102253998164
209	0.1	UMAPModel(set_op_mix_ratio=[1.0], metric=['cosine'], n_components=[8, 16, 32], dim_reducer='umap')	1.0	100.0	1.0	0.9122198196968858	0.2	0.9832379226555743	cosine	doc2vec_wiki_all	/home/philipp/projects/dad4td/models/enwiki_dbow/doc2vec.bin	wiki_EN	doc2vec	32.0	0.8412017167381974	0.802680565897245	0.8836065573770492	AE_30_tiny	44.0	1.0	12.715700581029523
210	0.1	UMAPModel(set_op_mix_ratio=[1.0], metric=['cosine'], n_components=[8, 16, 32], dim_reducer='umap')	0.1	10.0	1.0	0.8496737452794336	0.2	0.9712944277418558	cosine	doc2vecwikiimdb20news011001	/home/philipp/projects/dad4td/models/doc2vec_20_news_imdb_wiki_01_10_min1/doc2vec_wiki.bin	wiki_EN	doc2vec	8.0	0.7280530628170113	0.6947133283693224	0.7647540983606558	AE_10_tiny	44.0	1.0	8.914868790016044
211	0.1	UMAPModel(set_op_mix_ratio=[1.0], metric=['cosine'], n_components=[8, 16, 32], dim_reducer='umap')	0.1	10.0	1.0	0.8548499721277745	0.2	0.972282854907129	cosine	doc2vecwikiimdb20news011001	/home/philipp/projects/dad4td/models/doc2vec_20_news_imdb_wiki_01_10_min1/doc2vec_wiki.bin	wiki_EN	doc2vec	8.0	0.7374170893484199	0.7036485480268057	0.7745901639344263	AE_30_tiny	44.0	1.0	14.225122665986419
212	0.1	UMAPModel(set_op_mix_ratio=[1.0], metric=['cosine'], n_components=[8, 16, 32], dim_reducer='umap')	0.1	10.0	1.0	0.8535559154156892	0.2	0.9720357481158106	cosine	doc2vecwikiimdb20news011001	/home/philipp/projects/dad4td/models/doc2vec_20_news_imdb_wiki_01_10_min1/doc2vec_wiki.bin	wiki_EN	doc2vec	16.0	0.7350760827155678	0.7014147431124349	0.7721311475409836	AE_10_tiny	44.0	1.0	5.958706975972746
213	0.1	UMAPModel(set_op_mix_ratio=[1.0], metric=['cosine'], n_components=[8, 16, 32], dim_reducer='umap')	0.1	10.0	1.0	0.8483796885673482	0.2	0.9710473209505375	cosine	doc2vecwikiimdb20news011001	/home/philipp/projects/dad4td/models/doc2vec_20_news_imdb_wiki_01_10_min1/doc2vec_wiki.bin	wiki_EN	doc2vec	16.0	0.7257120561841591	0.6924795234549516	0.7622950819672131	AE_30_tiny	44.0	1.0	13.031534699955955
214	0.1	UMAPModel(set_op_mix_ratio=[1.0], metric=['cosine'], n_components=[8, 16, 32], dim_reducer='umap')	0.1	10.0	1.0	0.8522618587036039	0.2	0.9717886413244924	cosine	doc2vecwikiimdb20news011001	/home/philipp/projects/dad4td/models/doc2vec_20_news_imdb_wiki_01_10_min1/doc2vec_wiki.bin	wiki_EN	doc2vec	32.0	0.7327350760827156	0.699180938198064	0.769672131147541	AE_10_tiny	44.0	1.0	6.261587996035814
215	0.1	UMAPModel(set_op_mix_ratio=[1.0], metric=['cosine'], n_components=[8, 16, 32], dim_reducer='umap')	0.1	10.0	1.0	0.8492423930420718	0.2	0.9712120588114164	cosine	doc2vecwikiimdb20news011001	/home/philipp/projects/dad4td/models/doc2vec_20_news_imdb_wiki_01_10_min1/doc2vec_wiki.bin	wiki_EN	doc2vec	32.0	0.7272727272727272	0.6939687267311988	0.7639344262295082	AE_30_tiny	44.0	1.0	16.568500400986522
