	cluster_n	completeness	contamination	data_frac	f1_macro	hash	homogeneity	in_f1	min_cluster_sizes_	mix_ratios_	n_comps_	out_f1	out_prec	out_rec	seed	time	umap_metrics_	v_measure
94	4.0	0.0399645134457599	0.1	0.15	0.5887275347560916	5|0.3|cosine|90	0.06943213512682361	0.9214717188358045	90.0	0.3	5.0	0.2559833506763788	0.2442899702085402	0.26885245901639343	43.0	13.833776665000187	cosine	0.05072955221297654
95	4.0	0.048055626897056176	0.1	0.15	0.5881523285109952	3|0.6|cosine|60	0.09606428807657241	0.9213618890719384	60.0	0.6	3.0	0.25494276795005205	0.24329692154915591	0.2677595628415301	43.0	15.299422463001974	cosine	0.06406372896880784
96	4.0	0.48201659226120397	0.1	0.15	0.4978449480308643	5|0.5|cosine|90	0.5762398155950271	0.9041186161449752	90.0	0.5	5.0	0.09157127991675339	0.08738828202581926	0.09617486338797815	44.0	15.740037827999913	cosine	0.5249335608579166
97	6.0	0.39381135845132803	0.1	0.15	0.6002316596580192	5|1.0|cosine|30	0.6340748084910349	0.9236683141131247	30.0	1.0	5.0	0.27679500520291367	0.2641509433962264	0.2907103825136612	44.0	20.578116210002918	cosine	0.4858628702717467
98	4.0	0.671731016720487	0.1	0.15	0.566294491197333	5|0.3|cosine|120	0.6347107803937624	0.9171883580450302	120.0	0.3	5.0	0.21540062434963578	0.20556107249255212	0.2262295081967213	43.0	13.63673148900125	cosine	0.6526963830751822
99	6.0	0.38430630670896604	0.1	0.15	0.5352333539621288	5|1.0|cosine|60	0.6466876491210977	0.9112575507962659	60.0	1.0	5.0	0.1592091571279917	0.1519364448857994	0.16721311475409836	44.0	20.742043785001442	cosine	0.4821097943836962
100	4.0	0.6664465491239506	0.1	0.15	0.6410713030598618	5|0.4|cosine|120	0.6487675833464492	0.9314662273476112	120.0	0.4	5.0	0.3506763787721124	0.3346573982125124	0.36830601092896176	44.0	14.853709227994841	cosine	0.6574882468645569
101	4.0	0.6080289739411707	0.1	0.15	0.5358085602072251	5|0.4|cosine|90	0.6499286341197404	0.9113673805601318	90.0	0.4	5.0	0.1602497398543184	0.1529294935451837	0.16830601092896175	44.0	14.648083387997758	cosine	0.6282810136153296
102	5.0	0.44782529496618323	0.1	0.15	0.5122251041582737	10|0.5|cosine|90	0.6506658608378632	0.9068643602416254	90.0	0.5	10.0	0.11758584807492196	0.11221449851042702	0.12349726775956284	44.0	17.25229982100427	cosine	0.5305179372898292
103	4.0	0.6613418489246676	0.1	0.15	0.6284167656677415	5|0.4|cosine|90	0.6553632618992109	0.929049972542559	90.0	0.4	5.0	0.32778355879292403	0.3128103277060576	0.3442622950819672	42.0	14.551052476999757	cosine	0.6583389823261636
104	5.0	0.47788024360448567	0.1	0.15	0.5104994854229846	5|0.6|cosine|90	0.665209431094033	0.9065348709500276	90.0	0.6	5.0	0.11446409989594172	0.10923535253227408	0.12021857923497267	44.0	16.77295133699954	cosine	0.5561951122742125
105	4.0	0.6662012691894761	0.1	0.15	0.6508498092265003	5|0.6|cosine|90	0.6835536940195857	0.9333333333333333	90.0	0.6	5.0	0.36836628511966707	0.3515392254220457	0.38688524590163936	42.0	16.670574486000987	cosine	0.6747659403782743
106	4.0	0.6980548247939452	0.1	0.15	0.6554514591872711	5|0.5|cosine|90	0.6838001132074437	0.9342119714442614	90.0	0.5	5.0	0.37669094693028093	0.35948361469712015	0.39562841530054643	42.0	15.535204240004532	cosine	0.6908539457976337
