	cluster_n	completeness	contamination	data_frac	f1_macro	hash	homogeneity	in_f1	min_cluster_sizes_	mix_ratios_	n_comps_	out_f1	out_prec	out_rec	seed	time	umap_metrics_	v_measure
66	18.0	0.0928066821677688	0.1	0.15	0.4932432980700933	50|0.0|cosine|30	0.7127621466120571	0.9032399780340472	30.0	0.0	50.0	0.08324661810613943	0.07944389275074479	0.08743169398907104	42.0	32.16982850599743	cosine	0.1642295174256832
67	5.0	0.44648157344996503	0.1	0.15	0.5904531534913807	350|0.5|cosine|30	0.7462751767887581	0.9218012081274024	30.0	0.5	350.0	0.259105098855359	0.24726911618669314	0.2721311475409836	43.0	129.27689229899988	cosine	0.5587025436537801
68	28.0	0.08150996947940994	0.1	0.15	0.5271804665307795	25|0.0|cosine|30	0.7547332433653998	0.9097199341021417	30.0	0.0	25.0	0.1446409989594173	0.13803376365441908	0.15191256830601094	42.0	28.41474493699934	cosine	0.14713012359772995
69	5.0	0.4535108322102099	0.1	0.15	0.5191275790994302	350|0.5|cosine|90	0.7623242551450785	0.9081823174080175	90.0	0.5	350.0	0.13007284079084286	0.12413108242303873	0.1366120218579235	43.0	138.07827708400146	cosine	0.5686993424690445
70	6.0	0.4260438647186028	0.1	0.15	0.5191275790994302	100|0.5|cosine|90	0.7631331201517455	0.9081823174080175	90.0	0.5	100.0	0.13007284079084286	0.12413108242303873	0.1366120218579235	43.0	42.80541066599835	cosine	0.5468121027244117
71	6.0	0.45372441934547697	0.1	0.15	0.5162515478739483	25|0.5|cosine|90	0.7636815802753171	0.9076331685886876	90.0	0.5	25.0	0.12486992715920915	0.11916583912611718	0.13114754098360656	43.0	20.342403254995588	cosine	0.5692447411679998
72	5.0	0.42204645040992494	0.1	0.15	0.5369589726974178	50|0.5|cosine|30	0.7685697843641127	0.9115870400878637	30.0	0.5	50.0	0.16233090530697192	0.15491559086395235	0.17049180327868851	42.0	25.80380619600328	cosine	0.5448811126697873
73	5.0	0.42204645040992494	0.1	0.15	0.5087738666876954	50|0.5|cosine|90	0.7685697843641127	0.9062053816584293	90.0	0.5	50.0	0.1113423517169615	0.10625620655412116	0.11693989071038251	42.0	25.13700895099464	cosine	0.5448811126697873
74	5.0	0.4217224001632296	0.1	0.15	0.5375341789425143	25|0.5|cosine|30	0.7685708135284012	0.9116968698517299	30.0	0.5	25.0	0.16337148803329862	0.15590863952333664	0.17158469945355193	42.0	19.260137748999114	cosine	0.5446112343551914
75	5.0	0.4217224001632296	0.1	0.15	0.5093490729327919	25|0.5|cosine|90	0.7685708135284012	0.9063152114222955	90.0	0.5	25.0	0.11238293444328826	0.10724925521350546	0.1180327868852459	42.0	20.191522269000416	cosine	0.5446112343551914
